	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
1403	PMC7222517	PMC7222517_17	8006	8120	led	VBN	8052	8055	O	None	None	None
1404	PMC7222517	PMC7222517_17	8006	8120	to	TO	8056	8058	O	None	None	None
1405	PMC7222517	PMC7222517_17	8006	8120	the	DT	8059	8062	O	None	None	None
1406	PMC7222517	PMC7222517_17	8006	8120	introduction	NN	8063	8075	O	None	None	None
1407	PMC7222517	PMC7222517_17	8006	8120	of	IN	8076	8078	O	None	None	None
1408	PMC7222517	PMC7222517_17	8006	8120	effective	JJ	8079	8088	O	None	None	None
1409	PMC7222517	PMC7222517_17	8006	8120	targeted	JJ	8089	8097	O	None	None	None
1410	PMC7222517	PMC7222517_17	8006	8120	therapies	NNS	8098	8107	O	None	None	None
1411	PMC7222517	PMC7222517_17	8006	8120	against	IN	8108	8115	O	None	None	None
1412	PMC7222517	PMC7222517_17	8006	8120	ACP	NNP	8116	8119	O	None	None	None
1413	PMC7222517	PMC7222517_17	8006	8120	.	.	8119	8120	O	None	None	None
1414	PMC7222517	PMC7222517_18	8121	8215	As	IN	8121	8123	O	None	None	None
1415	PMC7222517	PMC7222517_18	8121	8215	such	JJ	8124	8128	O	None	None	None
1416	PMC7222517	PMC7222517_18	8121	8215	,	,	8128	8129	O	None	None	None
1417	PMC7222517	PMC7222517_18	8121	8215	current	JJ	8130	8137	O	None	None	None
1418	PMC7222517	PMC7222517_18	8121	8215	therapies	NNS	8138	8147	O	None	None	None
1419	PMC7222517	PMC7222517_18	8121	8215	consist	VBP	8148	8155	O	None	None	None
1420	PMC7222517	PMC7222517_18	8121	8215	primarily	RB	8156	8165	O	None	None	None
1421	PMC7222517	PMC7222517_18	8121	8215	of	IN	8166	8168	O	None	None	None
1422	PMC7222517	PMC7222517_18	8121	8215	surgery	NN	8169	8176	O	None	None	None
1423	PMC7222517	PMC7222517_18	8121	8215	,	,	8176	8177	O	None	None	None
1424	PMC7222517	PMC7222517_18	8121	8215	radiation	NN	8178	8187	O	None	None	None
1425	PMC7222517	PMC7222517_18	8121	8215	and	CC	8188	8191	O	None	None	None
1426	PMC7222517	PMC7222517_18	8121	8215	intracystic	JJ	8192	8203	O	None	None	None
1427	PMC7222517	PMC7222517_18	8121	8215	treatments	NNS	8204	8214	O	None	None	None
1428	PMC7222517	PMC7222517_18	8121	8215	.	.	8214	8215	O	None	None	None
1429	PMC7222517	PMC7222517_19	8216	8367	While	IN	8216	8221	O	None	None	None
1430	PMC7222517	PMC7222517_19	8216	8367	downstream	JJ	8222	8232	O	None	None	None
1431	PMC7222517	PMC7222517_19	8216	8367	effects	NNS	8233	8240	B	superficial_relationship_2021_10_19_Instance_5	None	None
1432	PMC7222517	PMC7222517_19	8216	8367	of	IN	8241	8243	O	None	None	None
1433	PMC7222517	PMC7222517_19	8216	8367	the	DT	8244	8247	O	None	None	None
1434	PMC7222517	PMC7222517_19	8216	8367	CTNNB1	NNP	8248	8254	O	None	None	None
1435	PMC7222517	PMC7222517_19	8216	8367	mutation	NN	8255	8263	O	None	None	None
1436	PMC7222517	PMC7222517_19	8216	8367	appear	NN	8264	8270	O	None	None	None
1437	PMC7222517	PMC7222517_19	8216	8367	to	TO	8271	8273	O	None	None	None
1438	PMC7222517	PMC7222517_19	8216	8367	be	VB	8274	8276	O	None	None	None
1439	PMC7222517	PMC7222517_19	8216	8367	the	DT	8277	8280	O	None	None	None
1440	PMC7222517	PMC7222517_19	8216	8367	most	RBS	8281	8285	O	None	None	None
1441	PMC7222517	PMC7222517_19	8216	8367	likely	JJ	8286	8292	O	None	None	None
1442	PMC7222517	PMC7222517_19	8216	8367	driver	NN	8293	8299	O	None	None	None
1443	PMC7222517	PMC7222517_19	8216	8367	mutation	NN	8300	8308	O	None	None	None
1444	PMC7222517	PMC7222517_19	8216	8367	in	IN	8309	8311	O	None	None	None
1445	PMC7222517	PMC7222517_19	8216	8367	ACP	NNP	8312	8315	O	None	None	None
1446	PMC7222517	PMC7222517_19	8216	8367	,	,	8315	8316	O	None	None	None
1447	PMC7222517	PMC7222517_19	8216	8367	it	PRP	8317	8319	O	None	None	None
1448	PMC7222517	PMC7222517_19	8216	8367	is	VBZ	8320	8322	O	None	None	None
1449	PMC7222517	PMC7222517_19	8216	8367	likely	JJ	8323	8329	O	None	None	None
1450	PMC7222517	PMC7222517_19	8216	8367	that	IN	8330	8334	O	None	None	None
1451	PMC7222517	PMC7222517_19	8216	8367	tumorigenesis	NN	8335	8348	O	None	None	None
1452	PMC7222517	PMC7222517_19	8216	8367	is	VBZ	8349	8351	O	None	None	None
1453	PMC7222517	PMC7222517_19	8216	8367	multifactorial	JJ	8352	8366	O	None	None	None
1454	PMC7222517	PMC7222517_19	8216	8367	.	.	8366	8367	O	None	None	None
1455	PMC7222517	PMC7222517_20	8368	8517	Recent	JJ	8368	8374	O	None	None	None
1456	PMC7222517	PMC7222517_20	8368	8517	studies	NNS	8375	8382	O	None	None	None
1457	PMC7222517	PMC7222517_20	8368	8517	of	IN	8383	8385	O	None	None	None
1458	PMC7222517	PMC7222517_20	8368	8517	the	DT	8386	8389	O	None	None	None
1459	PMC7222517	PMC7222517_20	8368	8517	human	JJ	8390	8395	O	None	None	None
1460	PMC7222517	PMC7222517_20	8368	8517	ACP	NNP	8396	8399	O	None	None	None
1461	PMC7222517	PMC7222517_20	8368	8517	transcriptome	NN	8400	8413	O	None	None	None
1462	PMC7222517	PMC7222517_20	8368	8517	,	,	8413	8414	O	None	None	None
1463	PMC7222517	PMC7222517_20	8368	8517	using	VBG	8415	8420	O	None	None	None
1464	PMC7222517	PMC7222517_20	8368	8517	both	DT	8421	8425	O	None	None	None
1465	PMC7222517	PMC7222517_20	8368	8517	microarray	JJ	8426	8436	O	None	None	None
1466	PMC7222517	PMC7222517_20	8368	8517	[	NN	8437	8438	O	None	None	None
1467	PMC7222517	PMC7222517_20	8368	8517	4	CD	8438	8439	O	None	None	None
1468	PMC7222517	PMC7222517_20	8368	8517	]	NN	8439	8440	O	None	None	None
1469	PMC7222517	PMC7222517_20	8368	8517	and	CC	8441	8444	O	None	None	None
1470	PMC7222517	PMC7222517_20	8368	8517	RNA	NNP	8445	8448	O	None	None	None
1471	PMC7222517	PMC7222517_20	8368	8517	sequencing	VBG	8449	8459	O	None	None	None
1472	PMC7222517	PMC7222517_20	8368	8517	[	RB	8460	8461	O	None	None	None
1473	PMC7222517	PMC7222517_20	8368	8517	5	CD	8461	8462	O	None	None	None
1474	PMC7222517	PMC7222517_20	8368	8517	],	NNS	8462	8464	O	None	None	None
1475	PMC7222517	PMC7222517_20	8368	8517	have	VBP	8465	8469	O	None	None	None
1476	PMC7222517	PMC7222517_20	8368	8517	identified	VBN	8470	8480	O	None	None	None
1477	PMC7222517	PMC7222517_20	8368	8517	potential	JJ	8481	8490	O	None	None	None
1478	PMC7222517	PMC7222517_20	8368	8517	novel	NN	8491	8496	O	None	None	None
1479	PMC7222517	PMC7222517_20	8368	8517	therapeutic	JJ	8497	8508	O	None	None	None
1480	PMC7222517	PMC7222517_20	8368	8517	targets	NNS	8509	8516	O	None	None	None
1481	PMC7222517	PMC7222517_20	8368	8517	.	.	8516	8517	O	None	None	None
1482	PMC7222517	PMC7222517_21	8518	8982	However	RB	8518	8525	O	None	None	None
1483	PMC7222517	PMC7222517_21	8518	8982	,	,	8525	8526	O	None	None	None
1484	PMC7222517	PMC7222517_21	8518	8982	this	DT	8527	8531	O	None	None	None
1485	PMC7222517	PMC7222517_21	8518	8982	work	NN	8532	8536	O	None	None	None
1486	PMC7222517	PMC7222517_21	8518	8982	has	VBZ	8537	8540	O	None	None	None
1487	PMC7222517	PMC7222517_21	8518	8982	focused	VBN	8541	8548	O	None	None	None
1488	PMC7222517	PMC7222517_21	8518	8982	exclusively	RB	8549	8560	O	None	None	None
1489	PMC7222517	PMC7222517_21	8518	8982	on	IN	8561	8563	O	None	None	None
1490	PMC7222517	PMC7222517_21	8518	8982	pediatric	JJ	8564	8573	O	None	None	None
1491	PMC7222517	PMC7222517_21	8518	8982	tumors	NNS	8574	8580	O	None	None	None
1492	PMC7222517	PMC7222517_21	8518	8982	,	,	8580	8581	O	None	None	None
1493	PMC7222517	PMC7222517_21	8518	8982	leaving	VBG	8582	8589	O	None	None	None
1494	PMC7222517	PMC7222517_21	8518	8982	open	RP	8590	8594	O	None	None	None
1495	PMC7222517	PMC7222517_21	8518	8982	the	DT	8595	8598	O	None	None	None
1496	PMC7222517	PMC7222517_21	8518	8982	question	NN	8599	8607	O	None	None	None
1497	PMC7222517	PMC7222517_21	8518	8982	of	IN	8608	8610	O	None	None	None
1498	PMC7222517	PMC7222517_21	8518	8982	whether	IN	8611	8618	O	None	None	None
1499	PMC7222517	PMC7222517_21	8518	8982	these	DT	8619	8624	O	None	None	None
1500	PMC7222517	PMC7222517_21	8518	8982	potential	JJ	8625	8634	O	None	None	None
1501	PMC7222517	PMC7222517_21	8518	8982	therapies	NNS	8635	8644	O	None	None	None
1502	PMC7222517	PMC7222517_21	8518	8982	could	MD	8645	8650	O	None	None	None
1503	PMC7222517	PMC7222517_21	8518	8982	be	VB	8651	8653	O	None	None	None
1504	PMC7222517	PMC7222517_21	8518	8982	relevant	JJ	8654	8662	O	None	None	None
1505	PMC7222517	PMC7222517_21	8518	8982	in	IN	8663	8665	O	None	None	None
1506	PMC7222517	PMC7222517_21	8518	8982	adult	NN	8666	8671	O	None	None	None
1507	PMC7222517	PMC7222517_21	8518	8982	patients	NNS	8672	8680	O	None	None	None
1508	PMC7222517	PMC7222517_21	8518	8982	,	,	8680	8681	O	None	None	None
1509	PMC7222517	PMC7222517_21	8518	8982	who	WP	8682	8685	O	None	None	None
1510	PMC7222517	PMC7222517_21	8518	8982	represent	VBP	8686	8695	O	None	None	None
1511	PMC7222517	PMC7222517_21	8518	8982	approximately	RB	8696	8709	O	None	None	None
1512	PMC7222517	PMC7222517_21	8518	8982	69	CD	8710	8712	O	None	None	None
1513	PMC7222517	PMC7222517_21	8518	8982	%	NN	8712	8713	O	None	None	None
1514	PMC7222517	PMC7222517_21	8518	8982	of	IN	8714	8716	O	None	None	None
1515	PMC7222517	PMC7222517_21	8518	8982	all	DT	8717	8720	O	None	None	None
1516	PMC7222517	PMC7222517_21	8518	8982	patients	NNS	8721	8729	O	None	None	None
1517	PMC7222517	PMC7222517_21	8518	8982	with	IN	8730	8734	O	None	None	None
1518	PMC7222517	PMC7222517_21	8518	8982	ACP	NNP	8735	8738	O	None	None	None
1519	PMC7222517	PMC7222517_21	8518	8982	[	NNP	8739	8740	O	None	None	None
1520	PMC7222517	PMC7222517_21	8518	8982	2	CD	8740	8741	O	None	None	None
1521	PMC7222517	PMC7222517_21	8518	8982	,	,	8741	8742	O	None	None	None
1522	PMC7222517	PMC7222517_21	8518	8982	3	CD	8743	8744	O	None	None	None
1523	PMC7222517	PMC7222517_21	8518	8982	].	NN	8744	8746	O	None	None	None
1524	PMC7222517	PMC7222517_21	8518	8982	This	DT	8746	8750	O	None	None	None
1525	PMC7222517	PMC7222517_21	8518	8982	work	NN	8751	8755	O	None	None	None
1526	PMC7222517	PMC7222517_21	8518	8982	sought	VBD	8756	8762	O	None	None	None
1527	PMC7222517	PMC7222517_21	8518	8982	to	TO	8763	8765	O	None	None	None
1528	PMC7222517	PMC7222517_21	8518	8982	investigate	VB	8766	8777	O	None	None	None
1529	PMC7222517	PMC7222517_21	8518	8982	,	,	8777	8778	O	None	None	None
1530	PMC7222517	PMC7222517_21	8518	8982	using	VBG	8779	8784	O	None	None	None
1531	PMC7222517	PMC7222517_21	8518	8982	bulk	JJ	8785	8789	O	None	None	None
1532	PMC7222517	PMC7222517_21	8518	8982	RNA	NNP	8790	8793	O	None	None	None
1533	PMC7222517	PMC7222517_21	8518	8982	sequencing	NN	8794	8804	O	None	None	None
1534	PMC7222517	PMC7222517_21	8518	8982	of	IN	8805	8807	O	None	None	None
1535	PMC7222517	PMC7222517_21	8518	8982	adult	NN	8808	8813	O	None	None	None
1536	PMC7222517	PMC7222517_21	8518	8982	and	CC	8814	8817	O	None	None	None
1537	PMC7222517	PMC7222517_21	8518	8982	pediatric	JJ	8818	8827	O	None	None	None
1538	PMC7222517	PMC7222517_21	8518	8982	ACP	NNP	8828	8831	O	None	None	None
1539	PMC7222517	PMC7222517_21	8518	8982	,	,	8831	8832	O	None	None	None
1540	PMC7222517	PMC7222517_21	8518	8982	whether	IN	8833	8840	O	None	None	None
1541	PMC7222517	PMC7222517_21	8518	8982	there	EX	8841	8846	O	None	None	None
1542	PMC7222517	PMC7222517_21	8518	8982	is	VBZ	8847	8849	O	None	None	None
1543	PMC7222517	PMC7222517_21	8518	8982	evidence	NN	8850	8858	O	None	None	None
1544	PMC7222517	PMC7222517_21	8518	8982	that	IN	8859	8863	O	None	None	None
1545	PMC7222517	PMC7222517_21	8518	8982	patients	NNS	8864	8872	O	None	None	None
1546	PMC7222517	PMC7222517_21	8518	8982	with	IN	8873	8877	O	None	None	None
1547	PMC7222517	PMC7222517_21	8518	8982	ACP	NNP	8878	8881	O	None	None	None
1548	PMC7222517	PMC7222517_21	8518	8982	from	IN	8882	8886	O	None	None	None
1549	PMC7222517	PMC7222517_21	8518	8982	different	JJ	8887	8896	O	None	None	None
1550	PMC7222517	PMC7222517_21	8518	8982	age	NN	8897	8900	O	None	None	None
1551	PMC7222517	PMC7222517_21	8518	8982	cohorts	NNS	8901	8908	O	None	None	None
1552	PMC7222517	PMC7222517_21	8518	8982	could	MD	8909	8914	O	None	None	None
1553	PMC7222517	PMC7222517_21	8518	8982	be	VB	8915	8917	O	None	None	None
1554	PMC7222517	PMC7222517_21	8518	8982	expected	VBN	8918	8926	O	None	None	None
1555	PMC7222517	PMC7222517_21	8518	8982	to	TO	8927	8929	O	None	None	None
1556	PMC7222517	PMC7222517_21	8518	8982	respond	VB	8930	8937	O	None	None	None
1557	PMC7222517	PMC7222517_21	8518	8982	to	TO	8938	8940	O	None	None	None
1558	PMC7222517	PMC7222517_21	8518	8982	the	DT	8941	8944	O	None	None	None
1559	PMC7222517	PMC7222517_21	8518	8982	same	JJ	8945	8949	O	None	None	None
1560	PMC7222517	PMC7222517_21	8518	8982	targeted	JJ	8950	8958	O	None	None	None
1561	PMC7222517	PMC7222517_21	8518	8982	therapeutic	JJ	8959	8970	O	None	None	None
1562	PMC7222517	PMC7222517_21	8518	8982	strategies	NNS	8971	8981	O	None	None	None
1563	PMC7222517	PMC7222517_21	8518	8982	.	.	8981	8982	O	None	None	None
1564	PMC7222517	PMC7222517_22	8983	9247	In	IN	8983	8985	O	None	None	None
1565	PMC7222517	PMC7222517_22	8983	9247	order	NN	8986	8991	O	None	None	None
1566	PMC7222517	PMC7222517_22	8983	9247	to	TO	8992	8994	O	None	None	None
1567	PMC7222517	PMC7222517_22	8983	9247	identify	VB	8995	9003	O	None	None	None
1568	PMC7222517	PMC7222517_22	8983	9247	even	RB	9004	9008	O	None	None	None
1569	PMC7222517	PMC7222517_22	8983	9247	subtle	JJ	9009	9015	O	None	None	None
1570	PMC7222517	PMC7222517_22	8983	9247	differences	NNS	9016	9027	O	None	None	None
1571	PMC7222517	PMC7222517_22	8983	9247	in	IN	9028	9030	O	None	None	None
1572	PMC7222517	PMC7222517_22	8983	9247	the	DT	9031	9034	O	None	None	None
1573	PMC7222517	PMC7222517_22	8983	9247	transcriptome	NN	9035	9048	O	None	None	None
1574	PMC7222517	PMC7222517_22	8983	9247	profile	NN	9049	9056	O	None	None	None
1575	PMC7222517	PMC7222517_22	8983	9247	of	IN	9057	9059	O	None	None	None
1576	PMC7222517	PMC7222517_22	8983	9247	the	DT	9060	9063	O	None	None	None
1577	PMC7222517	PMC7222517_22	8983	9247	2	CD	9064	9065	O	None	None	None
1578	PMC7222517	PMC7222517_22	8983	9247	tissue	NN	9066	9072	O	None	None	None
1579	PMC7222517	PMC7222517_22	8983	9247	populations	NNS	9073	9084	O	None	None	None
1580	PMC7222517	PMC7222517_22	8983	9247	,	,	9084	9085	O	None	None	None
1581	PMC7222517	PMC7222517_22	8983	9247	we	PRP	9086	9088	O	None	None	None
1582	PMC7222517	PMC7222517_22	8983	9247	conducted	VBD	9089	9098	O	None	None	None
1583	PMC7222517	PMC7222517_22	8983	9247	a	DT	9099	9100	O	None	None	None
1584	PMC7222517	PMC7222517_22	8983	9247	highly	RB	9101	9107	O	None	None	None
1585	PMC7222517	PMC7222517_22	8983	9247	rigorous	JJ	9108	9116	O	None	None	None
1586	PMC7222517	PMC7222517_22	8983	9247	mathematical	JJ	9117	9129	O	None	None	None
1587	PMC7222517	PMC7222517_22	8983	9247	analysis	NN	9130	9138	O	None	None	None
1588	PMC7222517	PMC7222517_22	8983	9247	that	WDT	9139	9143	O	None	None	None
1589	PMC7222517	PMC7222517_22	8983	9247	considered	VBD	9144	9154	O	None	None	None
1590	PMC7222517	PMC7222517_22	8983	9247	the	DT	9155	9158	O	None	None	None
1591	PMC7222517	PMC7222517_22	8983	9247	potential	NN	9159	9168	O	None	None	None
1592	PMC7222517	PMC7222517_22	8983	9247	for	IN	9169	9172	O	None	None	None
1593	PMC7222517	PMC7222517_22	8983	9247	both	DT	9173	9177	O	None	None	None
1594	PMC7222517	PMC7222517_22	8983	9247	linear	JJ	9178	9184	O	None	None	None
1595	PMC7222517	PMC7222517_22	8983	9247	and	CC	9185	9188	O	None	None	None
1596	PMC7222517	PMC7222517_22	8983	9247	non	JJ	9189	9192	O	None	None	None
1597	PMC7222517	PMC7222517_22	8983	9247	-	:	9192	9193	O	None	None	None
1598	PMC7222517	PMC7222517_22	8983	9247	linear	JJ	9193	9199	O	None	None	None
1599	PMC7222517	PMC7222517_22	8983	9247	age	NN	9200	9203	O	None	None	None
1600	PMC7222517	PMC7222517_22	8983	9247	group	NN	9204	9209	O	None	None	None
1601	PMC7222517	PMC7222517_22	8983	9247	-	:	9209	9210	O	None	None	None
1602	PMC7222517	PMC7222517_22	8983	9247	related	JJ	9210	9217	B	superficial_relationship_2021_10_19_Instance_6	None	None
1603	PMC7222517	PMC7222517_22	8983	9247	dependencies	NNS	9218	9230	B	superficial_relationship_2021_10_19_Instance_7	None	None
1604	PMC7222517	PMC7222517_22	8983	9247	within	IN	9231	9237	O	None	None	None
1605	PMC7222517	PMC7222517_22	8983	9247	the	DT	9238	9241	O	None	None	None
1606	PMC7222517	PMC7222517_22	8983	9247	data	NNS	9242	9246	O	None	None	None
1607	PMC7222517	PMC7222517_22	8983	9247	.	.	9246	9247	O	None	None	None
1608	PMC7222517	PMC7222517_23	9249	9408	Materials	NNS	9249	9258	O	None	None	None
1609	PMC7222517	PMC7222517_23	9249	9408	and	CC	9259	9262	O	None	None	None
1610	PMC7222517	PMC7222517_23	9249	9408	methods	NNS	9263	9270	O	None	None	None
1611	PMC7222517	PMC7222517_23	9249	9408	Tumor	NNP	9272	9277	O	None	None	None
1612	PMC7222517	PMC7222517_23	9249	9408	samples	VBZ	9278	9285	O	None	None	None
1613	PMC7222517	PMC7222517_23	9249	9408	A	NNP	9286	9287	O	None	None	None
1614	PMC7222517	PMC7222517_23	9249	9408	total	NN	9288	9293	O	None	None	None
1615	PMC7222517	PMC7222517_23	9249	9408	of	IN	9294	9296	O	None	None	None
1616	PMC7222517	PMC7222517_23	9249	9408	36	CD	9297	9299	O	None	None	None
1617	PMC7222517	PMC7222517_23	9249	9408	craniopharyngioma	NNS	9300	9317	O	None	None	None
1618	PMC7222517	PMC7222517_23	9249	9408	tumor	NN	9318	9323	O	None	None	None
1619	PMC7222517	PMC7222517_23	9249	9408	samples	NNS	9324	9331	O	None	None	None
1620	PMC7222517	PMC7222517_23	9249	9408	,	,	9331	9332	O	None	None	None
1621	PMC7222517	PMC7222517_23	9249	9408	as	IN	9333	9335	O	None	None	None
1622	PMC7222517	PMC7222517_23	9249	9408	diagnosed	VBN	9336	9345	O	None	None	None
1623	PMC7222517	PMC7222517_23	9249	9408	by	IN	9346	9348	O	None	None	None
1624	PMC7222517	PMC7222517_23	9249	9408	surgical	JJ	9349	9357	O	None	None	None
1625	PMC7222517	PMC7222517_23	9249	9408	pathology	NN	9358	9367	O	None	None	None
1626	PMC7222517	PMC7222517_23	9249	9408	,	,	9367	9368	O	None	None	None
1627	PMC7222517	PMC7222517_23	9249	9408	were	VBD	9369	9373	O	None	None	None
1628	PMC7222517	PMC7222517_23	9249	9408	included	VBN	9374	9382	O	None	None	None
1629	PMC7222517	PMC7222517_23	9249	9408	in	IN	9383	9385	O	None	None	None
1630	PMC7222517	PMC7222517_23	9249	9408	this	DT	9386	9390	O	None	None	None
1631	PMC7222517	PMC7222517_23	9249	9408	study	NN	9391	9396	O	None	None	None
1632	PMC7222517	PMC7222517_23	9249	9408	(	(	9397	9398	O	None	None	None
1633	PMC7222517	PMC7222517_23	9249	9408	Table	NNP	9398	9403	O	None	None	None
1634	PMC7222517	PMC7222517_23	9249	9408	S1	NNP	9404	9406	O	None	None	None
1635	PMC7222517	PMC7222517_23	9249	9408	).	NN	9406	9408	O	None	None	None
1636	PMC7222517	PMC7222517_24	9409	9738	Twenty	NNP	9409	9415	O	None	None	None
1637	PMC7222517	PMC7222517_24	9409	9738	-	:	9415	9416	O	None	None	None
1638	PMC7222517	PMC7222517_24	9409	9738	seven	CD	9416	9421	O	None	None	None
1639	PMC7222517	PMC7222517_24	9409	9738	were	VBD	9422	9426	O	None	None	None
1640	PMC7222517	PMC7222517_24	9409	9738	acquired	VBN	9427	9435	O	None	None	None
1641	PMC7222517	PMC7222517_24	9409	9738	during	IN	9436	9442	O	None	None	None
1642	PMC7222517	PMC7222517_24	9409	9738	surgery	NN	9443	9450	O	None	None	None
1643	PMC7222517	PMC7222517_24	9409	9738	for	IN	9451	9454	O	None	None	None
1644	PMC7222517	PMC7222517_24	9409	9738	pediatric	JJ	9455	9464	O	None	None	None
1645	PMC7222517	PMC7222517_24	9409	9738	patients	NNS	9465	9473	O	None	None	None
1646	PMC7222517	PMC7222517_24	9409	9738	(	(	9474	9475	O	None	None	None
1647	PMC7222517	PMC7222517_24	9409	9738	age	NN	9475	9478	O	None	None	None
1648	PMC7222517	PMC7222517_24	9409	9738	at	IN	9479	9481	O	None	None	None
1649	PMC7222517	PMC7222517_24	9409	9738	surgery	NN	9482	9489	O	None	None	None
1650	PMC7222517	PMC7222517_24	9409	9738	<<	NN	9490	9492	O	None	None	None
1651	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9492	9493	O	None	None	None
1652	PMC7222517	PMC7222517_24	9409	9738	+	NN	9493	9494	O	None	None	None
1653	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9494	9498	O	None	None	None
1654	PMC7222517	PMC7222517_24	9409	9738	>	NN	9498	9499	O	None	None	None
1655	PMC7222517	PMC7222517_24	9409	9738	18	CD	9499	9501	O	None	None	None
1656	PMC7222517	PMC7222517_24	9409	9738	<	NN	9501	9502	O	None	None	None
1657	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9502	9503	O	None	None	None
1658	PMC7222517	PMC7222517_24	9409	9738	+	NN	9503	9504	O	None	None	None
1659	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9504	9508	O	None	None	None
1660	PMC7222517	PMC7222517_24	9409	9738	>	NNP	9508	9509	O	None	None	None
1661	PMC7222517	PMC7222517_24	9409	9738	years	NNS	9509	9514	O	None	None	None
1662	PMC7222517	PMC7222517_24	9409	9738	;	:	9514	9515	O	None	None	None
1663	PMC7222517	PMC7222517_24	9409	9738	mean	VB	9516	9520	O	None	None	None
1664	PMC7222517	PMC7222517_24	9409	9738	<	NNP	9520	9521	O	None	None	None
1665	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9521	9522	O	None	None	None
1666	PMC7222517	PMC7222517_24	9409	9738	+	NNP	9522	9523	O	None	None	None
1667	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9523	9527	O	None	None	None
1668	PMC7222517	PMC7222517_24	9409	9738	>=<	NNP	9527	9530	O	None	None	None
1669	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9530	9531	O	None	None	None
1670	PMC7222517	PMC7222517_24	9409	9738	+	NNP	9531	9532	O	None	None	None
1671	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9532	9536	O	None	None	None
1672	PMC7222517	PMC7222517_24	9409	9738	>	NNP	9536	9537	O	None	None	None
1673	PMC7222517	PMC7222517_24	9409	9738	8	CD	9537	9538	O	None	None	None
1674	PMC7222517	PMC7222517_24	9409	9738	.	.	9538	9539	O	None	None	None
1675	PMC7222517	PMC7222517_24	9409	9738	4	CD	9539	9540	O	None	None	None
1676	PMC7222517	PMC7222517_24	9409	9738	<	JJ	9540	9541	O	None	None	None
1677	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9541	9542	O	None	None	None
1678	PMC7222517	PMC7222517_24	9409	9738	+	NN	9542	9543	O	None	None	None
1679	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9543	9547	O	None	None	None
1680	PMC7222517	PMC7222517_24	9409	9738	>	NN	9547	9548	O	None	None	None
1681	PMC7222517	PMC7222517_24	9409	9738	years	NNS	9548	9553	O	None	None	None
1682	PMC7222517	PMC7222517_24	9409	9738	,	,	9553	9554	O	None	None	None
1683	PMC7222517	PMC7222517_24	9409	9738	median	JJ	9555	9561	O	None	None	None
1684	PMC7222517	PMC7222517_24	9409	9738	<	NNP	9561	9562	O	None	None	None
1685	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9562	9563	O	None	None	None
1686	PMC7222517	PMC7222517_24	9409	9738	+	NNP	9563	9564	O	None	None	None
1687	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9564	9568	O	None	None	None
1688	PMC7222517	PMC7222517_24	9409	9738	>=<	NNP	9568	9571	O	None	None	None
1689	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9571	9572	O	None	None	None
1690	PMC7222517	PMC7222517_24	9409	9738	+	NNP	9572	9573	O	None	None	None
1691	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9573	9577	O	None	None	None
1692	PMC7222517	PMC7222517_24	9409	9738	>	NNP	9577	9578	O	None	None	None
1693	PMC7222517	PMC7222517_24	9409	9738	8	CD	9578	9579	O	None	None	None
1694	PMC7222517	PMC7222517_24	9409	9738	.	.	9579	9580	O	None	None	None
1695	PMC7222517	PMC7222517_24	9409	9738	0	CD	9580	9581	O	None	None	None
1696	PMC7222517	PMC7222517_24	9409	9738	<	JJ	9581	9582	O	None	None	None
1697	PMC7222517	PMC7222517_24	9409	9738	U	NNP	9582	9583	O	None	None	None
1698	PMC7222517	PMC7222517_24	9409	9738	+	NN	9583	9584	O	None	None	None
1699	PMC7222517	PMC7222517_24	9409	9738	2009	CD	9584	9588	O	None	None	None
1700	PMC7222517	PMC7222517_24	9409	9738	>	NN	9588	9589	O	None	None	None
1701	PMC7222517	PMC7222517_24	9409	9738	years	NNS	9589	9594	O	None	None	None
1702	PMC7222517	PMC7222517_24	9409	9738	),	VBP	9594	9596	O	None	None	None
1703	PMC7222517	PMC7222517_24	9409	9738	and	CC	9597	9600	O	None	None	None
1704	PMC7222517	PMC7222517_24	9409	9738	9	CD	9601	9602	O	None	None	None
1705	PMC7222517	PMC7222517_24	9409	9738	from	IN	9603	9607	O	None	None	None
1706	PMC7222517	PMC7222517_24	9409	9738	adults	NNS	9608	9614	O	None	None	None
1707	PMC7222517	PMC7222517_24	9409	9738	(	(	9615	9616	O	None	None	None
1708	PMC7222517	PMC7222517_24	9409	9738	age	NN	9616	9619	O	None	None	None
1709	PMC7222517	PMC7222517_24	9409	9738	at	IN	9620	9622	O	None	None	None
