NCBITaxon_2021_10_26_Instance_1	PMC1247630.nxml.gz_15	1987 1991	peas	NCBITaxon_biobert_model_local_PMC1247630.nxml.gz
NCBITaxon_2021_10_26_Instance_441	PMC3348565.nxml.gz_133	27501 27512	individuals	NCBITaxon_biobert_model_local_PMC3348565.nxml.gz
NCBITaxon_2021_10_26_Instance_444	PMC3400371.nxml.gz_28	4636 4642	people	NCBITaxon_biobert_model_local_PMC3400371.nxml.gz
NCBITaxon_2021_10_26_Instance_445	PMC3400371.nxml.gz_101	16604 16614	individual	NCBITaxon_biobert_model_local_PMC3400371.nxml.gz
NCBITaxon_2021_10_26_Instance_447	PMC3424155.nxml.gz_1	273 277	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_448	PMC3424155.nxml.gz_4	655 659	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_449	PMC3424155.nxml.gz_6	941 945	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_450	PMC3424155.nxml.gz_6	996 1000	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_451	PMC3424155.nxml.gz_7	1031 1035	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_452	PMC3424155.nxml.gz_7	1077 1081	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_453	PMC3424155.nxml.gz_7	1130 1134	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_454	PMC3424155.nxml.gz_21	3241 3245	rats	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_455	PMC3424155.nxml.gz_25	3828 3834	Animal	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_456	PMC3424155.nxml.gz_25	3866 3872	Animal	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_457	PMC3424155.nxml.gz_25	4057 4064	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_458	PMC3424155.nxml.gz_27	4108 4115	Animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_459	PMC3424155.nxml.gz_28	4316 4320	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_460	PMC3424155.nxml.gz_29	4952 4956	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_461	PMC3424155.nxml.gz_30	5603 5610	rodents	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_462	PMC3424155.nxml.gz_32	5686 5690	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_463	PMC3424155.nxml.gz_34	5779 5783	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_464	PMC3424155.nxml.gz_35	5881 5885	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_465	PMC3424155.nxml.gz_40	6476 6480	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_466	PMC3424155.nxml.gz_45	6954 6961	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_467	PMC3424155.nxml.gz_47	7118 7125	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_468	PMC3424155.nxml.gz_49	7368 7373	mouse	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_469	PMC3424155.nxml.gz_53	7996 8001	mouse	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_470	PMC3424155.nxml.gz_53	8059 8066	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_471	PMC3424155.nxml.gz_55	8244 8249	mouse	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_472	PMC3424155.nxml.gz_74	11399 11405	rabbit	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_473	PMC3424155.nxml.gz_74	11411 11416	human	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_474	PMC3424155.nxml.gz_74	11523 11528	mouse	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_475	PMC3424155.nxml.gz_74	11629 11635	rabbit	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_476	PMC3424155.nxml.gz_74	11641 11646	human	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_477	PMC3424155.nxml.gz_74	11751 11757	rabbit	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_478	PMC3424155.nxml.gz_74	11763 11768	human	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_479	PMC3424155.nxml.gz_75	11880 11885	mouse	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_480	PMC3424155.nxml.gz_75	11913 11919	rabbit	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_481	PMC3424155.nxml.gz_93	14653 14657	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_482	PMC3424155.nxml.gz_93	14689 14693	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_483	PMC3424155.nxml.gz_94	14727 14731	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_484	PMC3424155.nxml.gz_94	14780 14784	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_485	PMC3424155.nxml.gz_100	15806 15813	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_486	PMC3424155.nxml.gz_100	15863 15867	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_487	PMC3424155.nxml.gz_100	15900 15904	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_488	PMC3424155.nxml.gz_103	16299 16303	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_489	PMC3424155.nxml.gz_103	16322 16326	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_490	PMC3424155.nxml.gz_103	16352 16356	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_491	PMC3424155.nxml.gz_103	16383 16387	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_492	PMC3424155.nxml.gz_103	16437 16441	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_493	PMC3424155.nxml.gz_114	17884 17891	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_494	PMC3424155.nxml.gz_114	17942 17946	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_495	PMC3424155.nxml.gz_114	17979 17983	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_496	PMC3424155.nxml.gz_114	18066 18070	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_497	PMC3424155.nxml.gz_114	18103 18107	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_498	PMC3424155.nxml.gz_116	18343 18347	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_499	PMC3424155.nxml.gz_116	18366 18370	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_500	PMC3424155.nxml.gz_117	18460 18464	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_501	PMC3424155.nxml.gz_117	18508 18512	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_502	PMC3424155.nxml.gz_119	18765 18769	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_503	PMC3424155.nxml.gz_119	18848 18852	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_504	PMC3424155.nxml.gz_120	18927 18931	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_505	PMC3424155.nxml.gz_120	18952 18956	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_506	PMC3424155.nxml.gz_120	19051 19055	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_507	PMC3424155.nxml.gz_121	19120 19127	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_508	PMC3424155.nxml.gz_121	19180 19184	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_509	PMC3424155.nxml.gz_121	19219 19223	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_510	PMC3424155.nxml.gz_121	19280 19284	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_511	PMC3424155.nxml.gz_121	19319 19323	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_512	PMC3424155.nxml.gz_123	19537 19541	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_513	PMC3424155.nxml.gz_123	19574 19578	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_514	PMC3424155.nxml.gz_123	19688 19692	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_515	PMC3424155.nxml.gz_125	19931 19935	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_516	PMC3424155.nxml.gz_125	19966 19970	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_517	PMC3424155.nxml.gz_125	20040 20044	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_518	PMC3424155.nxml.gz_125	20075 20079	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_519	PMC3424155.nxml.gz_132	21422 21426	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_520	PMC3424155.nxml.gz_132	21442 21446	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_521	PMC3424155.nxml.gz_133	21640 21644	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_522	PMC3424155.nxml.gz_133	21663 21667	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_523	PMC3424155.nxml.gz_135	21838 21842	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_524	PMC3424155.nxml.gz_136	21860 21864	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_525	PMC3424155.nxml.gz_136	21984 21988	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_526	PMC3424155.nxml.gz_140	22396 22400	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_527	PMC3424155.nxml.gz_148	23747 23751	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_528	PMC3424155.nxml.gz_149	23861 23865	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_529	PMC3424155.nxml.gz_149	23930 23934	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_530	PMC3424155.nxml.gz_157	24927 24931	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_531	PMC3424155.nxml.gz_157	24947 24951	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_532	PMC3424155.nxml.gz_163	25851 25855	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_533	PMC3424155.nxml.gz_167	26381 26385	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_534	PMC3424155.nxml.gz_169	26748 26752	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_535	PMC3424155.nxml.gz_170	26959 26966	rodents	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_536	PMC3424155.nxml.gz_171	26992 26999	rodents	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_537	PMC3424155.nxml.gz_172	27207 27213	humans	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_538	PMC3424155.nxml.gz_179	28349 28353	rats	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_539	PMC3424155.nxml.gz_180	28638 28645	rodents	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_540	PMC3424155.nxml.gz_180	28657 28663	humans	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_541	PMC3424155.nxml.gz_181	28803 28809	humans	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_542	PMC3424155.nxml.gz_189	30177 30184	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_543	PMC3424155.nxml.gz_191	30458 30464	humans	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_544	PMC3424155.nxml.gz_191	30475 30482	rodents	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_545	PMC3424155.nxml.gz_203	32146 32153	animals	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_546	PMC3424155.nxml.gz_208	32885 32889	mice	NCBITaxon_biobert_model_local_PMC3424155.nxml.gz
NCBITaxon_2021_10_26_Instance_548	PMC3427250.nxml.gz_19	3254 3260	Humans	NCBITaxon_biobert_model_local_PMC3427250.nxml.gz
NCBITaxon_2021_10_26_Instance_549	PMC3427250.nxml.gz_35	5858 5863	human	NCBITaxon_biobert_model_local_PMC3427250.nxml.gz
NCBITaxon_2021_10_26_Instance_550	PMC3427250.nxml.gz_84	15820 15827	persons	NCBITaxon_biobert_model_local_PMC3427250.nxml.gz
NCBITaxon_2021_10_26_Instance_551	PMC3427250.nxml.gz_110	22168 22174	people	NCBITaxon_biobert_model_local_PMC3427250.nxml.gz
NCBITaxon_2021_10_26_Instance_553	PMC3470091.nxml.gz_18	3079 3084	human	NCBITaxon_biobert_model_local_PMC3470091.nxml.gz
NCBITaxon_2021_10_26_Instance_554	PMC3470091.nxml.gz_18	3089 3095	animal	NCBITaxon_biobert_model_local_PMC3470091.nxml.gz
NCBITaxon_2021_10_26_Instance_555	PMC3470091.nxml.gz_88	17498 17504	people	NCBITaxon_biobert_model_local_PMC3470091.nxml.gz
NCBITaxon_2021_10_26_Instance_557	PMC3513049.nxml.gz_0	7 10	Pet	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_558	PMC3513049.nxml.gz_2	484 487	dog	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_559	PMC3513049.nxml.gz_5	815 819	pets	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_560	PMC3513049.nxml.gz_9	1510 1513	dog	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_561	PMC3513049.nxml.gz_9	1611 1614	cat	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_562	PMC3513049.nxml.gz_11	2010 2021	individuals	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_563	PMC3513049.nxml.gz_12	2062 2066	cats	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_564	PMC3513049.nxml.gz_12	2074 2078	dogs	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_565	PMC3513049.nxml.gz_13	2245 2249	pets	NCBITaxon_biobert_model_local_PMC3513049.nxml.gz
NCBITaxon_2021_10_26_Instance_567	PMC3659910.nxml.gz_10	1274 1279	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_568	PMC3659910.nxml.gz_13	1694 1699	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_569	PMC3659910.nxml.gz_28	3434 3445	individuals	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_570	PMC3659910.nxml.gz_48	6086 6091	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_571	PMC3659910.nxml.gz_51	6569 6573	rats	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_572	PMC3659910.nxml.gz_52	6705 6711	humans	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_573	PMC3659910.nxml.gz_62	8594 8600	person	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_574	PMC3659910.nxml.gz_63	8721 8728	Catfish	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_575	PMC3659910.nxml.gz_63	8748 8752	Tuna	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_576	PMC3659910.nxml.gz_66	9607 9613	person	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_577	PMC3659910.nxml.gz_67	9814 9820	people	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_578	PMC3659910.nxml.gz_83	11893 11900	rabbits	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_579	PMC3659910.nxml.gz_85	12183 12188	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_580	PMC3659910.nxml.gz_86	12287 12292	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_581	PMC3659910.nxml.gz_98	14312 14321	bacterial	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_582	PMC3659910.nxml.gz_100	14595 14601	people	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_583	PMC3659910.nxml.gz_104	15203 15208	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_584	PMC3659910.nxml.gz_115	16781 16790	bacterial	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_585	PMC3659910.nxml.gz_117	17134 17143	bacterial	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_586	PMC3659910.nxml.gz_118	17217 17222	human	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_587	PMC3659910.nxml.gz_118	17271 17284;17285 17297	Mycobacterium tuberculosis	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_588	PMC3659910.nxml.gz_126	18400 18406	Animal	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_589	PMC3659910.nxml.gz_126	18586 18593	animals	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_590	PMC3659910.nxml.gz_127	18679 18683	rats	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_591	PMC3659910.nxml.gz_128	18973 18976	rat	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_592	PMC3659910.nxml.gz_129	18999 19006	rodents	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_593	PMC3659910.nxml.gz_129	19170 19174	rats	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_594	PMC3659910.nxml.gz_132	19831 19842	individuals	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_595	PMC3659910.nxml.gz_148	22802 22809	animals	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_596	PMC3659910.nxml.gz_159	24418 24424	people	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_597	PMC3659910.nxml.gz_159	24465 24476	individuals	NCBITaxon_biobert_model_local_PMC3659910.nxml.gz
NCBITaxon_2021_10_26_Instance_600	PMC3710985.nxml.gz_183	37303 37313	individual	NCBITaxon_biobert_model_local_PMC3710985.nxml.gz
NCBITaxon_2021_10_26_Instance_602	PMC3789799.nxml.gz_0	56 61	Mouse	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_603	PMC3789799.nxml.gz_2	413 417	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_604	PMC3789799.nxml.gz_3	539 543	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_605	PMC3789799.nxml.gz_4	625 629	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_606	PMC3789799.nxml.gz_9	1524 1530	humans	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_607	PMC3789799.nxml.gz_13	2076 2081	model	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_608	PMC3789799.nxml.gz_13	2082 2091	organisms	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_609	PMC3789799.nxml.gz_14	2272 2277	Mouse	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_610	PMC3789799.nxml.gz_15	2593 2598	mouse	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_611	PMC3789799.nxml.gz_17	2721 2726	mouse	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_612	PMC3789799.nxml.gz_19	3160 3164	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_613	PMC3789799.nxml.gz_19	3221 3225	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_614	PMC3789799.nxml.gz_20	3305 3309	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_615	PMC3789799.nxml.gz_22	3550 3554	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_616	PMC3789799.nxml.gz_22	3624 3628	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_617	PMC3789799.nxml.gz_23	3702 3706	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_618	PMC3789799.nxml.gz_23	3765 3771	Animal	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_619	PMC3789799.nxml.gz_23	3852 3858	Animal	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_620	PMC3789799.nxml.gz_24	3869 3875	Animal	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_621	PMC3789799.nxml.gz_24	3927 3933	Animal	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_622	PMC3789799.nxml.gz_25	3978 3982	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_623	PMC3789799.nxml.gz_26	4099 4103	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_624	PMC3789799.nxml.gz_26	4138 4142	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_625	PMC3789799.nxml.gz_27	4222 4226	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_626	PMC3789799.nxml.gz_27	4433 4437	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_627	PMC3789799.nxml.gz_28	4464 4468	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_628	PMC3789799.nxml.gz_30	4860 4865	Mouse	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_629	PMC3789799.nxml.gz_34	5428 5432	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_630	PMC3789799.nxml.gz_35	5545 5549	Mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_631	PMC3789799.nxml.gz_36	5998 6002	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
NCBITaxon_2021_10_26_Instance_632	PMC3789799.nxml.gz_37	6037 6041	mice	NCBITaxon_biobert_model_local_PMC3789799.nxml.gz
