TOKEN	TRUE	PREDICTED
has	O	O
also	O	O
been	O	O
shown	O	O
to	O	O
occur	O	O
in	O	O
exclusively	O	O
breast	O	O
fed	O	O
babies	O	O
not	O	O
exposed	O	O
to	O	O
sunlight	O	O
and	O	O
in	O	O
infants	O	O
whose	O	O
mothers	O	O
are	O	O
deficient	O	O
in	O	O
vitamin	O	O
D	O	O
.[	O	O
1	O	O
]	O	O
Symptoms	O	O
of	O	O
hypocalcemia	O	O
in	O	O
children	O	O
include	O	O
lethargy	O	O
,	O	O
recurrent	O	O
respiratory	O	O
tract	O	O
infections	O	O
,	O	O
focal	O	O
clonic	O	O
seizures	O	O
,	O	O
jitteriness	O	O
,	O	O
carpopedal	O	O
spasm	O	O
and	O	O
rarely	O	O
stridor	O	O
due	O	O
to	O	O
laryngospasm	O	O
.	O	O

Stridor	O	O
occurring	O	O
as	O	O
a	O	O
consequence	O	O
of	O	O
nutritional	O	O
rickets	O	O
is	O	O
reported	O	O
in	O	O
literature	O	O
.	O	O

[	O	O
2	O	O
]	O	O
Hypocalcemic	O	O
laryngospasm	O	O
causing	O	O
stridor	O	O
and	O	O
tetany	O	O
in	O	O
a	O	O
child	O	O
with	O	O
renal	O	O
dysplasia	O	O
has	O	O
also	O	O
been	O	O
described	O	O
.	O	O

[	O	O
3	O	O
]	O	O
A	O	O
fatal	O	O
case	O	O
of	O	O
biphasic	O	O
wheezing	O	O
in	O	O
an	O	O
infant	O	O
attributed	O	O
to	O	O
hypocalcemia	O	O
has	O	O
been	O	O
described	O	O
in	O	O
literature	O	O
.	O	O

[	O	O
4	O	O
]	O	O
Vitamin	O	O
D	O	O
by	O	O
itself	O	O
has	O	O
been	O	O
shown	O	O
to	O	O
have	O	O
beneficial	O	O
effects	O	O
in	O	O
children	O	O
who	O	O
wheeze	O	O
by	O	O
up	O	O
regulating	O	O
antimicrobial	O	O
proteins	O	O
or	O	O
through	O	O
multiple	O	O
immune	O	O
effects	O	O
.	O	O

Higher	O	O
prenatal	O	O
vitamin	O	O
D	O	O
levels	O	O
are	O	O
shown	O	O
to	O	O
have	O	O
a	O	O
protective	O	O
role	O	O
against	O	O
wheezing	O	O
in	O	O
young	O	O
children	O	O
in	O	O
epidemiological	O	O
studies	O	O
.	O	O

[	O	O
5	O	O
]	O	O
The	O	O
above	O	O
observations	O	O
highlight	O	O
the	O	O
fact	O	O
that	O	O
vitamin	O	O
D	O	O
has	O	O
a	O	O
key	O	O
role	O	O
to	O	O
play	O	O
in	O	O
the	O	O
pathogenesis	O	O
of	O	O
wheezing	O	O
/	O	O
asthma	O	O
.	O	O

The	O	O
infant	O	O
reported	O	O
here	O	O
was	O	O
managed	O	O
as	O	O
a	O	O
case	O	O
of	O	O
acute	O	O
laryngotracheobronchitis	O	O
initially	O	O
as	O	O
there	O	O
was	O	O
no	O	O
evidence	O	O
of	O	O
rickets	O	O
and	O	O
the	O	O
diagnosis	O	O
of	O	O
hypocalcemia	O	O
was	O	O
made	O	O
only	O	O
after	O	O
he	O	O
had	O	O
convulsions	O	O
.	O	O

This	O	O
case	O	O
report	O	O
highlights	O	O
the	O	O
importance	O	O
of	O	O
measuring	O	O
serum	O	O
calcium	O	O
levels	O	O
in	O	O
infants	O	O
with	O	O
acute	O	O
stridor	O	O
and	O	O
or	O	O
wheeze	O	O
.	O	O

Management	O	O
consists	O	O
of	O	O
correcting	O	O
hypocalcemia	O	O
and	O	O
determining	O	O
the	O	O
cause	O	O
of	O	O
hypocalcemia	O	O
and	O	O
treating	O	O
it	O	O
.	O	O

Prompt	O	O
resolution	O	O
of	O	O
symptoms	O	O
on	O	O
correction	O	O
of	O	O
hypocalcemia	O	O
as	O	O
had	O	O
happened	O	O
in	O	O
our	O	O
case	O	O
has	O	O
also	O	O
been	O	O
reported	O	O
in	O	O
literature	O	O
.	O	O

[	O	O
6	O	O
]	O	O
While	O	O
treating	O	O
young	O	O
infants	O	O
with	O	O
acute	O	O
stridor	O	O
and	O	O
or	O	O
wheeze	O	O
,	O	O
it	O	O
would	O	O
be	O	O
prudent	O	O
to	O	O
consider	O	O
hypocalcemia	O	O
especially	O	O
when	O	O
one	O	O
or	O	O
several	O	O
risk	O	O
factors	O	O
are	O	O
present	O	O
.	O	O

Treatment	O	O
with	O	O
calcium	O	O
usually	O	O
reverses	O	O
the	O	O
symptoms	O	O
rapidly	O	O
.	O	O

Vitamin	O	O
D	O	O
therapy	O	O
may	O	O
be	O	O
of	O	O
benefit	O	O
in	O	O
wheezing	O	O
children	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

A	O	O
low	O	O
protein	O	O
diet	O	O
during	O	O
pregnancy	O	O
provokes	O	O
a	O	O
lasting	O	O
shift	O	O
of	O	O
hepatic	O	O
expression	O	O
of	O	O
genes	O	O
related	O	O
to	O	O
cell	O	O
cycle	O	O
throughout	O	O
ontogenesis	O	O
in	O	O
a	O	O
porcine	O	O
model	O	O
Abstract	O	O
Background	O	O
In	O	O
rodent	O	O
models	O	O
and	O	O
in	O	O
humans	O	O
the	O	O
impact	O	O
of	O	O
gestational	O	O
diets	O	O
on	O	O
the	O	O
offspring	O	O
'	O	O
s	O	O
phenotype	O	O
was	O	O
shown	O	O
experimentally	O	O
and	O	O
epidemiologically	O	O
.	O	O

Adverse	O	O
environmental	O	O
conditions	O	O
during	O	O
fetal	O	O
development	O	O
provoke	O	O
an	O	O
intrauterine	O	O
adaptive	O	O
response	O	O
termed	O	O
'	O	O
fetal	O	O
programming	O	O
',	O	O
which	O	O
may	O	O
lead	O	O
to	O	O
both	O	O
persistently	O	O
biased	O	O
responsiveness	O	O
to	O	O
extrinsic	O	O
factors	O	O
and	O	O
permanent	O	O
consequences	O	O
for	O	O
the	O	O
organismal	O	O
phenotype	O	O
.	O	O

This	O	O
leads	O	O
to	O	O
the	O	O
hypothesis	O	O
that	O	O
the	O	O
offspring	O	O
'	O	O
s	O	O
transcriptome	O	O
exhibits	O	O
short	O	O
-	O	O
term	O	O
and	O	O
long	O	O
-	O	O
term	O	O
changes	O	O
,	O	O
depending	O	O
on	O	O
the	O	O
maternal	O	O
diet	O	O
.	O	O

In	O	O
order	O	O
to	O	O
contribute	O	O
to	O	O
a	O	O
comprehensive	O	O
inventory	O	O
of	O	O
genes	O	O
and	O	O
functional	O	O
networks	O	O
that	O	O
are	O	O
targets	O	O
of	O	O
nutritional	O	O
programming	O	O
initiated	O	O
during	O	O
fetal	O	O
life	O	O
,	O	O
we	O	O
applied	O	O
whole	O	O
-	O	O
genome	O	O
microarrays	O	O
for	O	O
expression	O	O
profiling	O	O
in	O	O
a	O	O
longitudinal	O	O
experimental	O	O
design	O	O
covering	O	O
prenatal	O	O
,	O	O
perinatal	O	O
,	O	O
juvenile	O	O
,	O	O
and	O	O
adult	O	O
ontogenetic	O	O
stages	O	O
in	O	O
a	O	O
porcine	O	O
model	O	O
.	O	O

Pregnant	O	O
sows	O	O
were	O	O
fed	O	O
either	O	O
a	O	O
gestational	O	O
low	O	O
protein	O	O
diet	O	O
(	O	O
LP	O	O
,	O	O
6	O	O
%	O	O
CP	O	O
)	O	O
or	O	O
an	O	O
adequate	O	O
protein	O	O
diet	O	O
(	O	O
AP	O	O
,	O	O
12	O	O
%	O	O
CP	O	O
).	O	O

All	O	O
offspring	O	O
was	O	O
nursed	O	O
by	O	O
foster	O	O
sows	O	O
receiving	O	O
standard	O	O
diets	O	O
.	O	O

After	O	O
weaning	O	O
,	O	O
all	O	O
offspring	O	O
was	O	O
fed	O	O
standard	O	O
diets	O	O
ad	O	O
libitum	O	O
.	O	O

Results	O	O
Analyses	O	O
of	O	O
the	O	O
hepatic	O	O
gene	O	O
expression	O	O
of	O	O
the	O	O
offspring	O	O
at	O	O
prenatal	O	O
(	O	O
94	O	O
dies	O	O
post	O	O
conceptionem	O	O
,	O	O
dpc	O	O
)	O	O
and	O	O
postnatal	O	O
stages	O	O
(	O	O
1	O	O
,	O	O
28	O	O
,	O	O
188	O	O
dies	O	O
post	O	O
natum	O	O
,	O	O
dpn	O	O
)	O	O
included	O	O
comparisons	O	O
between	O	O
dietary	O	O
groups	O	O
within	O	O
stages	O	O
as	O	O
well	O	O
as	O	O
comparisons	O	O
between	O	O
ontogenetic	O	O
stages	O	O
within	O	O
diets	O	O
to	O	O
separate	O	O
diet	O	O
-	O	O
specific	O	O
transcriptional	O	O
changes	O	O
and	O	O
maturation	O	O
processes	O	O
.	O	O

We	O	O
observed	O	O
differential	O	O
expression	O	O
of	O	O
genes	O	O
related	O	O
to	O	O
lipid	O	O
metabolism	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.	O	O

Fatty	O	O
acid	O	O
metabolism	O	O
,	O	O
Biosynthesis	O	O
of	O	O
steroids	O	O
,	O	O
Synthesis	O	O
and	O	O
degradation	O	O
of	O	O
ketone	O	O
bodies	O	O
,	O	O
FA	O	O
elongation	O	O
in	O	O
mitochondria	O	O
,	O	O
Bile	O	O
acid	O	O
synthesis	O	O
)	O	O
and	O	O
cell	O	O
cycle	O	O
regulation	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.	O	O

Mitotic	O	O
roles	O	O
of	O	O
PLK	O	O
,	O	O
G1	O	O
/	O	O
S	O	O
checkpoint	O	O
regulation	O	O
,	O	O
G2	O	O
/	O	O
M	O	O
DNA	O	O
damage	O	O
checkpoint	O	O
regulation	O	O
).	O	O

Notably	O	O
,	O	O
at	O	O
stage	O	O
1	O	O
dpn	O	O
no	O	O
regulation	O	O
of	O	O
a	O	O
distinct	O	O
pathway	O	O
was	O	O
found	O	O
in	O	O
LP	O	O
offspring	O	O
.	O	O

Conclusions	O	O
The	O	O
transcriptomic	O	O
modulations	O	O
point	O	O
to	O	O
persistent	O	O
functional	O	O
demand	O	O
on	O	O
the	O	O
liver	O	O
towards	O	O
cell	O	O
proliferation	O	O
in	O	O
the	O	O
LP	O	O
group	O	O
but	O	O
not	O	O
in	O	O
the	O	O
AP	O	O
group	O	O
at	O	O
identical	O	O
nutritional	O	O
conditions	O	O
during	O	O
postnatal	O	O
life	O	O
due	O	O
to	O	O
divergent	O	O
'	O	O
programming	O	O
'	O	O
of	O	O
the	O	O
genome	O	O
.	O	O

Together	O	O
with	O	O
the	O	O
observation	O	O
that	O	O
the	O	O
offspring	O	O
of	O	O
both	O	O
groups	O	O
did	O	O
not	O	O
differ	O	O
in	O	O
body	O	O
weight	O	O
but	O	O
in	O	O
body	O	O
composition	O	O
and	O	O
fat	O	O
content	O	O
,	O	O
the	O	O
data	O	O
indicate	O	O
that	O	O
the	O	O
activity	O	O
of	O	O
various	O	O
genes	O	O
led	O	O
to	O	O
diverse	O	O
partitioning	O	O
of	O	O
nutrients	O	O
among	O	O
peripheral	O	O
and	O	O
visceral	O	O
organs	O	O
and	O	O
tissues	O	O
.	O	O

Background	O	O
Pregnancy	O	O
and	O	O
fetal	O	O
development	O	O
are	O	O
periods	O	O
of	O	O
rapid	O	O
growth	O	O
and	O	O
cell	O	O
differentiation	O	O
when	O	O
mother	O	O
and	O	O
offspring	O	O
are	O	O
vulnerable	O	O
to	O	O
changes	O	O
in	O	O
dietary	O	O
supply	O	O
.	O	O

Adverse	O	O
environmental	O	O
conditions	O	O
during	O	O
fetal	O	O
development	O	O
provoke	O	O
an	O	O
intrauterine	O	O
adaptive	O	O
response	O	O
termed	O	O
'	O	O
fetal	O	O
programming	O	O
',	O	O
which	O	O
may	O	O
lead	O	O
to	O	O
both	O	O
persistently	O	O
biased	O	O
responsiveness	O	O
to	O	O
extrinsic	O	O
factors	O	O
and	O	O
permanent	O	O
consequences	O	O
for	O	O
the	O	O
organismal	O	O
phenotype	O	O
[	O	O
1	O	O
-	O	O
6	O	O
].	O	O

Due	O	O
to	O	O
developmental	O	O
plasticity	O	O
,	O	O
environmental	O	O
factors	O	O
induce	O	O
altered	O	O
expression	O	O
of	O	O
the	O	O
genome	O	O
and	O	O
ultimately	O	O
modify	O	O
the	O	O
offspring	O	O
'	O	O
s	O	O
phenotype	O	O
[	O	O
7	O	O
].	O	O

In	O	O
various	O	O
human	O	O
and	O	O
animal	O	O
studies	O	O
a	O	O
gestational	O	O
low	O	O
protein	O	O
intake	O	O
during	O	O
pregnancy	O	O
was	O	O
accompanied	O	O
by	O	O
low	O	O
birth	O	O
weight	O	O
offspring	O	O
,	O	O
which	O	O
was	O	O
subsequently	O	O
predisposed	O	O
for	O	O
metabolic	O	O
disorders	O	O
and	O	O
alterations	O	O
in	O	O
body	O	O
composition	O	O
[	O	O
6	O	O
,	O	O
8	O	O
-	O	O
10	O	O
].	O	O

Interestingly	O	O
,	O	O
epidemiological	O	O
studies	O	O
in	O	O
women	O	O
showed	O	O
that	O	O
maternal	O	O
malnutrition	O	O
during	O	O
pregnancy	O	O
can	O	O
result	O	O
in	O	O
fetal	O	O
growth	O	O
retardation	O	O
[	O	O
11	O	O
,	O	O
12	O	O
].	O	O

In	O	O
order	O	O
to	O	O
contribute	O	O
to	O	O
a	O	O
comprehensive	O	O
inventory	O	O
of	O	O
genes	O	O
and	O	O
functional	O	O
networks	O	O
that	O	O
are	O	O
targets	O	O
of	O	O
nutritional	O	O
programming	O	O
initiated	O	O
during	O	O
fetal	O	O
life	O	O
,	O	O
we	O	O
applied	O	O
whole	O	O
-	O	O
genome	O	O
microarrays	O	O
for	O	O
expression	O	O
profiling	O	O
in	O	O
a	O	O
longitudinal	O	O
experimental	O	O
design	O	O
covering	O	O
prenatal	O	O
,	O	O
perinatal	O	O
,	O	O
juvenile	O	O
and	O	O
adult	O	O
ontogenetic	O	O
stages	O	O
in	O	O
a	O	O
porcine	O	O
model	O	O
.	O	O

On	O	O
an	O	O
isoenergetic	O	O
basis	O	O
,	O	O
pregnant	O	O
sows	O	O
were	O	O
fed	O	O
either	O	O
a	O	O
gestational	O	O
low	O	O
protein	O	O
diet	O	O
(	O	O
LP	O	O
,	O	O
6	O	O
%	O	O
CP	O	O
)	O	O
or	O	O
an	O	O
adequate	O	O
protein	O	O
diet	O	O
(	O	O
AP	O	O
,	O	O
12	O	O
%	O	O
CP	O	O
)	O	O
to	O	O
investigate	O	O
the	O	O
effects	O	O
on	O	O
hepatic	O	O
gene	O	O
expression	O	O
in	O	O
their	O	O
fetuses	O	O
and	O	O
offspring	O	O
.	O	O

The	O	O
experiment	O	O
comprises	O	O
a	O	O
valuable	O	O
model	O	O
especially	O	O
for	O	O
'	O	O
fetal	O	O
'	O	O
programming	O	O
,	O	O
because	O	O
cross	O	O
-	O	O
fostering	O	O
enabled	O	O
assessment	O	O
of	O	O
solely	O	O
the	O	O
nutritional	O	O
effects	O	O
during	O	O
gestation	O	O
.	O	O

Moreover	O	O
,	O	O
due	O	O
to	O	O
the	O	O
similarity	O	O
in	O	O
metabolism	O	O
,	O	O
physiology	O	O
,	O	O
anatomy	O	O
and	O	O
genome	O	O
the	O	O
study	O	O
is	O	O
also	O	O
a	O	O
beneficial	O	O
model	O	O
for	O	O
nutritional	O	O
programming	O	O
in	O	O
humans	O	O
[	O	O
13	O	O
,	O	O
14	O	O
].	O	O

Thus	O	O
the	O	O
experimental	O	O
data	O	O
will	O	O
complement	O	O
previous	O	O
findings	O	O
from	O	O
rodent	O	O
models	O	O
and	O	O
epidemiological	O	O
human	O	O
data	O	O
.	O	O

In	O	O
particular	O	O
,	O	O
the	O	O
low	O	O
protein	O	O
diet	O	O
provides	O	O
a	O	O
model	O	O
for	O	O
prenatal	O	O
dietary	O	O
undersupply	O	O
and	O	O
exposure	O	O
to	O	O
famine	O	O
that	O	O
regrettably	O	O
still	O	O
burdens	O	O
a	O	O
considerable	O	O
proportion	O	O
of	O	O
the	O	O
human	O	O
population	O	O
.	O	O

In	O	O
our	O	O
experiment	O	O
the	O	O
porcine	O	O
offspring	O	O
,	O	O
which	O	O
was	O	O
exposed	O	O
to	O	O
an	O	O
undersupply	O	O
of	O	O
protein	O	O
during	O	O
fetal	O	O
development	O	O
but	O	O
had	O	O
appropriate	O	O
postnatal	O	O
dietary	O	O
conditions	O	O
,	O	O
was	O	O
able	O	O
to	O	O
broadly	O	O
adapt	O	O
in	O	O
terms	O	O
of	O	O
their	O	O
body	O	O
weight	O	O
.	O	O

In	O	O
fact	O	O
,	O	O
newborns	O	O
from	O	O
sows	O	O
that	O	O
received	O	O
a	O	O
low	O	O
protein	O	O
supply	O	O
during	O	O
gestation	O	O
had	O	O
a	O	O
significantly	O	O
lower	O	O
birth	O	O
weight	O	O
,	O	O
a	O	O
lower	O	O
body	O	O
fat	O	O
content	O	O
,	O	O
reduced	O	O
size	O	O
and	O	O
number	O	O
of	O	O
adipocytes	O	O
and	O	O
muscle	O	O
fibres	O	O
than	O	O
newborns	O	O
of	O	O
the	O	O
control	O	O
group	O	O
.	O	O

At	O	O
weaning	O	O
(	O	O
28	O	O
dpn	O	O
)	O	O
offspring	O	O
of	O	O
the	O	O
LP	O	O
group	O	O
showed	O	O
slight	O	O
but	O	O
significant	O	O
higher	O	O
fat	O	O
content	O	O
and	O	O
adipocyte	O	O
size	O	O
,	O	O
and	O	O
still	O	O
lower	O	O
muscle	O	O
fibre	O	O
numbers	O	O
.	O	O

But	O	O
neither	O	O
body	O	O
weight	O	O
at	O	O
weaning	O	O
nor	O	O
body	O	O
weight	O	O
at	O	O
188	O	O
dpn	O	O
differed	O	O
significantly	O	O
among	O	O
offspring	O	O
of	O	O
the	O	O
LP	O	O
and	O	O
the	O	O
AP	O	O
group	O	O
,	O	O
whereas	O	O
visceral	O	O
and	O	O
subcutaneous	O	O
fat	O	O
content	O	O
remained	O	O
higher	O	O
in	O	O
LP	O	O
than	O	O
in	O	O
AP	O	O
during	O	O
postnatal	O	O
life	O	O
[	O	O
15	O	O
-	O	O
17	O	O
].	O	O

Here	O	O
the	O	O
focus	O	O
is	O	O
on	O	O
the	O	O
hepatic	O	O
transcriptomic	O	O
response	O	O
.	O	O

We	O	O
present	O	O
that	O	O
the	O	O
hepatic	O	O
expression	O	O
profiles	O	O
showed	O	O
considerable	O	O
modulation	O	O
during	O	O
prenatal	O	O
and	O	O
postnatal	O	O
stages	O	O
,	O	O
i	O	O
.	O	O
e	O	O
.	O	O

in	O	O
acute	O	O
and	O	O
delayed	O	O
response	O	O
to	O	O
the	O	O
nutritional	O	O
stimulus	O	O
.	O	O

Nutritional	O	O
fetal	O	O
programming	O	O
becomes	O	O
apparent	O	O
as	O	O
an	O	O
altered	O	O
hepatic	O	O
expression	O	O
of	O	O
genes	O	O
related	O	O
to	O	O
cell	O	O
cycle	O	O
and	O	O
cell	O	O
maintenance	O	O
,	O	O
and	O	O
lipid	O	O
,	O	O
ketone	O	O
body	O	O
,	O	O
and	O	O
amino	O	O
acid	O	O
metabolism	O	O
,	O	O
indicating	O	O
different	O	O
functional	O	O
demands	O	O
and	O	O
replies	O	O
of	O	O
the	O	O
liver	O	O
in	O	O
both	O	O
experimental	O	O
groups	O	O
under	O	O
identical	O	O
nutritional	O	O
conditions	O	O
post	O	O
natum	O	O
.	O	O

Results	O	O
We	O	O
performed	O	O
a	O	O
longitudinal	O	O
holistic	O	O
study	O	O
of	O	O
the	O	O
hepatic	O	O
transcriptome	O	O
of	O	O
offspring	O	O
of	O	O
dams	O	O
fed	O	O
either	O	O
an	O	O
experimental	O	O
low	O	O
protein	O	O
diet	O	O
(	O	O
LP	O	O
)	O	O
or	O	O
an	O	O
adequate	O	O
protein	O	O
diet	O	O
(	O	O
AP	O	O
)	O	O
throughout	O	O
gestation	O	O
,	O	O
in	O	O
order	O	O
to	O	O
obtain	O	O
a	O	O
comprehensive	O	O
picture	O	O
of	O	O
genes	O	O
and	O	O
functional	O	O
networks	O	O
that	O	O
are	O	O
sensitive	O	O
to	O	O
fetal	O	O
nutritional	O	O
programming	O	O
using	O	O
a	O	O
porcine	O	O
model	O	O
.	O	O

We	O	O
investigated	O	O
the	O	O
offspring	O	O
'	O	O
s	O	O
hepatic	O	O
gene	O	O
expression	O	O
at	O	O
94	O	O
dpc	O	O
,	O	O
1	O	O
dpn	O	O
,	O	O
28	O	O
dpn	O	O
and	O	O
188	O	O
dpn	O	O
by	O	O
24	O	O
k	O	O
-	O	O
microarray	O	O
analysis	O	O
.	O	O

In	O	O
total	O	O
we	O	O
found	O	O
12	O	O
,	O	O
650	O	O
probe	O	O
-	O	O
sets	O	O
expressed	O	O
at	O	O
stage	O	O
94	O	O
dpc	O	O
(	O	O
1	O	O
dpn	O	O
:	O	O
12	O	O
,	O	O
005	O	O
;	O	O
28	O	O
dpn	O	O
:	O	O
12	O	O
,	O	O
307	O	O
;	O	O
188	O	O
dpn	O	O
:	O	O
11	O	O
,	O	O
784	O	O
)	O	O
according	O	O
to	O	O
MAS5	O	O
analysis	O	O
.	O	O

Further	O	O
filtering	O	O
based	O	O
on	O	O
the	O	O
variability	O	O
of	O	O
expression	O	O
of	O	O
probe	O	O
-	O	O
sets	O	O
revealed	O	O
7	O	O
,	O	O
937	O	O
probe	O	O
-	O	O
sets	O	O
for	O	O
further	O	O
analysis	O	O
at	O	O
stage	O	O
94	O	O
dpc	O	O
(	O	O
1	O	O
dpn	O	O
:	O	O
9	O	O
,	O	O
099	O	O
;	O	O
28	O	O
dpn	O	O
:	O	O
8	O	O
,	O	O
250	O	O
;	O	O
188	O	O
dpn	O	O
:	O	O
8	O	O
,	O	O
943	O	O
).	O	O

These	O	O
probe	O	O
-	O	O
sets	O	O
represent	O	O
5	O	O
,	O	O
887	O	O
genes	O	O
at	O	O
stage	O	O
94	O	O
dpc	O	O
(	O	O
1	O	O
dpn	O	O
:	O	O
6	O	O
,	O	O
965	O	O
;	O	O
28	O	O
dpn	O	O
:	O	O
6	O	O
,	O	O
387	O	O
;	O	O
188	O	O
dpn	O	O
:	O	O
6	O	O
,	O	O
958	O	O
),	O	O
according	O	O
to	O	O
the	O	O
recent	O	O
annotation	O	O
[	O	O
18	O	O
].	O	O

In	O	O
order	O	O
to	O	O
identify	O	O
molecular	O	O
pathways	O	O
affected	O	O
by	O	O
the	O	O
gestational	O	O
diets	O	O
we	O	O
first	O	O
analysed	O	O
differential	O	O
expression	O	O
between	O	O
the	O	O
dietary	O	O
groups	O	O
within	O	O
each	O	O
stage	O	O
separately	O	O
.	O	O

The	O	O
different	O	O
dietary	O	O
exposure	O	O
of	O	O
the	O	O
offspring	O	O
during	O	O
prenatal	O	O
development	O	O
can	O	O
be	O	O
expected	O	O
to	O	O
cause	O	O
slight	O	O
shifts	O	O
of	O	O
the	O	O
developmental	O	O
age	O	O
of	O	O
the	O	O
offspring	O	O
that	O	O
may	O	O
be	O	O
reflected	O	O
by	O	O
subtle	O	O
changes	O	O
of	O	O
the	O	O
transcriptome	O	O
and	O	O
could	O	O
hamper	O	O
the	O	O
identification	O	O
of	O	O
direct	O	O
effects	O	O
of	O	O
the	O	O
gestational	O	O
diets	O	O
on	O	O
the	O	O
hepatic	O	O
expression	O	O
.	O	O

Secondly	O	O
,	O	O
we	O	O
analysed	O	O
the	O	O
differences	O	O
among	O	O
both	O	O
experimental	O	O
groups	O	O
regarding	O	O
the	O	O
more	O	O
long	O	O
-	O	O
term	O	O
and	O	O
more	O	O
pronounced	O	O
changes	O	O
of	O	O
expression	O	O
patterns	O	O
between	O	O
the	O	O
adjacent	O	O
stages	O	O
.	O	O

In	O	O
total	O	O
we	O	O
found	O	O
13	O	O
,	O	O
357	O	O
probe	O	O
-	O	O
sets	O	O
expressed	O	O
within	O	O
94	O	O
dpc	O	O
and	O	O
1	O	O
dpn	O	O
(	O	O
1	O	O
dpn	O	O
and	O	O
28	O	O
dpn	O	O
:	O	O
13	O	O
,	O	O
259	O	O
;	O	O
28	O	O
dpn	O	O
and	O	O
188	O	O
dpn	O	O
:	O	O
12	O	O
,	O	O
637	O	O
)	O	O
according	O	O
to	O	O
MAS5	O	O
analysis	O	O
(	O	O
Table1	O	O
).	O	O

After	O	O
the	O	O
filtering	O	O
steps	O	O
described	O	O
above	O	O
,	O	O
10	O	O
,	O	O
293	O	O
probe	O	O
-	O	O
sets	O	O
were	O	O
detected	O	O
within	O	O
94	O	O
dpc	O	O
and	O	O
1	O	O
dpn	O	O
(	O	O
1	O	O
dpn	O	O
and	O	O
28	O	O
dpn	O	O
:	O	O
10	O	O
,	O	O
317	O	O
;	O	O
28	O	O
dpn	O	O
and	O	O
188	O	O
dpn	O	O
:	O	O
8	O	O
,	O	O
892	O	O
).	O	O

These	O	O
probe	O	O
-	O	O
sets	O	O
represent	O	O
7	O	O
,	O	O
697	O	O
genes	O	O
within	O	O
94	O	O
dpc	O	O
and	O	O
1	O	O
dpn	O	O
(	O	O
1	O	O
dpn	O	O
and	O	O
28	O	O
dpn	O	O
:	O	O
7	O	O
,	O	O
758	O	O
;	O	O
28	O	O
dpn	O	O
and	O	O
188	O	O
dpn	O	O
:	O	O
6	O	O
,	O	O
879	O	O
).	O	O

Notably	O	O
,	O	O
q	O	O
-	O	O
values	O	O
between	O	O
ontogenetic	O	O
stages	O	O
within	O	O
diet	O	O
were	O	O
remarkable	O	O
lower	O	O
(	O	O
q	O	O
≤	O	O
0	O	O
.	O	O
05	O	O
)	O	O
than	O	O
between	O	O
diets	O	O
within	O	O
stage	O	O
(	O	O
q	O	O
≤	O	O
0	O	O
.	O	O
25	O	O
).	O	O

Caption	O	O
(	O	O
TABLE	O	O
-	O	O
WRAP	O	O
):	O	O
TABLE	O	O
1	O	O
No	O	O
.	O	O

of	O	O
expressed	O	O
probe	O	O
-	O	O
sets	O	O
,	O	O
filtered	O	O
probe	O	O
-	O	O
sets	O	O
,	O	O
and	O	O
regulated	O	O
probe	O	O
-	O	O
sets	O	O
of	O	O
LP	O	O
and	O	O
AP	O	O
offspring	O	O
at	O	O
distinct	O	O
developmental	O	O
stages	O	O
and	O	O
periodsNo	O	O
.	O	O

of	O	O
expressed	O	O
probe	O	O
-	O	O
setsNo	O	O
.	O	O

of	O	O
filtered	O	O
probe	O	O
-	O	O
setsNo	O	O
.	O	O

of	O	O
total	O	O
regulated	O	O
probe	O	O
-	O	O
setsNo	O	O
.	O	O

of	O	O
regulated	O	O
probe	O	O
-	O	O
sets	O	O
private	O	O
to	O	O
LP	O	O
offspringNo	O	O
.	O	O

of	O	O
regulated	O	O
probe	O	O
-	O	O
sets	O	O
private	O	O
to	O	O
AP	O	O
offspringNo	O	O
.	O	O

of	O	O
commonly	O	O
regulated	O	O
probe	O	O
-	O	O
sets	O	O
of	O	O
LP	O	O
and	O	O
AP	O	O
offspring	O	O
(	O	O
intersection	O	O
)	O	O
94	O	O
dpc	O	O
12	O	O
,	O	O
6507	O	O
,	O	O
9371	O	O
,	O	O
001	O	O
(	O	O
541	O	O
up	O	O
,	O	O
460	O	O
down	O	O
)	O	O
1	O	O
dpn	O	O
12	O	O
,	O	O
0059	O	O
,	O	O
0991	O	O
(	O	O
0	O	O
up	O	O
,	O	O
1	O	O
down	O	O
)	O	O
28	O	O
dpn	O	O
12	O	O
,	O	O
3078	O	O
,	O	O
250483	O	O
(	O	O
214	O	O
up	O	O
,	O	O
269	O	O
down	O	O
)	O	O
188	O	O
dpn	O	O
11	O	O
,	O	O
7848	O	O
,	O	O
9432	O	O
,	O	O
084	O	O
(	O	O
952	O	O
up	O	O
,	O	O
1	O	O
,	O	O
132	O	O
down	O	O
)	O	O
developmental	O	O
period	O	O
1	O	O
13	O	O
,	O	O
35710	O	O
,	O	O
2938	O	O
,	O	O
166	O	O
(	O	O
3	O	O
,	O	O
731	O	O
up	O	O
,	O	O
4	O	O
,	O	O
435	O	O
down	O	O
)	O	O
1	O	O
,	O	O
042	O	O
(	O	O
384	O	O
up	O	O
