	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
1936	important_consideration	PMC7222517	[(1943, 1948)]	worst	['Despite being a WHO grade I lesion, ACP often follows a clinically aggressive course and has been associated with the worst quality of life outcomes of any pediatric brain tumor.']	(1825, 2003)
1937	important_consideration	PMC7222517	[(2533, 2546)]	Unfortunately	['Unfortunately, this understanding has not yet led to the introduction of effective targeted therapies against ACP.']	(2533, 2647)
1938	important_consideration	PMC7222517	[(10636, 10645)]	necessary	['This was necessary because non-linear transcriptional relationships (i.e., dynamic networks of transcripts) between age groups could exist and are likely abundant, as seen by the development of numerous pathway-based analytical tools (e.g., GSEA, GO-terms, Reactome, etc.).']	(10627, 10900)
1939	important_consideration	PMC7222517	[(13160, 13169)]	important	['In this context, a higher Shapley value means a transcript is more important in determining the age group from which the sample was taken.']	(13093, 13231)
1940	important_consideration	PMC7222517	[(13548, 13556)]	relevant	['Results\n\nCanonical differential expression analysis reveals no therapeutically relevant distinction between adult and pediatric ACP specimens\n\nOverall, 87.3% of the transcripts interrogated were insignificant (IHW p-value >â\x80\x890.1) and slightly more transcripts enriched within the pediatric population versus the adult population (6.8% versus 5.9%, respectively, Fig.']	(13469, 13836)
1941	important_consideration	PMC7222517	[(14049, 14057)]	reliable	['Both the agglomerative and divisive clustering algorithms demonstrated reliable data organization (Fig.']	(13978, 14081)
1942	important_consideration	PMC7222517	[(14610, 14617)]	optimal	['Further analyses of these clustering approaches, using silhouette plots to quantify clustering integrity, demonstrated that kÂ\xa0=â\x80\x892 yields the optimal clustering (Fig.']	(14466, 14634)
1943	important_consideration	PMC7222517	[(20103, 20108)]	still	['Of the four differentially expressed therapeutic targets, SHH and AREG demonstrate the greatest informational difference (DKLâ\x80\x89â\x89\x88â\x80\x893) although still less than 50 % of maximum (DKLâ\x80\x89â\x89\x88â\x80\x896) informational differences (i.e., they are not among the top contributors for informational difference between age groups).']	(19957, 20273)
1944	important_consideration	PMC7222517	[(21380, 21389)]	important	['a Summary plot of the top 50 genes identified by HD Spot as being the most important in separating adult and pediatric ACP transcriptomes.']	(21305, 21443)
1945	important_consideration	PMC7222517	[(22971, 22983)]	implications	['Discussion\n\nUsing a thorough comparative bioinformatic analysis following bulk tissue RNA sequencing of pediatric and adult ACP tissue, we identified no gene expression differences that have implications regarding potential therapies.']	(22780, 23014)
1946	important_consideration	PMC7222517	[(23138, 23147)]	relevance	['This implies that potential therapies identified or initially tested in either the adult or pediatric population will have relevance in the other age group.']	(23015, 23171)
1947	important_consideration	PMC7222517	[(27571, 27576)]	still	['Lastly, there is also still potential that an even larger dataset contrasting these age groups (which to our knowledge does not exist) may still reveal more therapeutically important differences.']	(27549, 27744)
1948	important_consideration	PMC7222517	[(27688, 27693)]	still	['Lastly, there is also still potential that an even larger dataset contrasting these age groups (which to our knowledge does not exist) may still reveal more therapeutically important differences.']	(27549, 27744)
1949	important_consideration	PMC7222517	[(28052, 28060)]	relevant	['Conclusions\n\nAnalysis using multiple bioinformatic techniques, including the Deep Learning method, HD Spot, indicates that there is no therapeutically relevant distinction between ACP tissuein adult and pediatric patient.']	(27901, 28122)
