	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
1742	alternative_options_controversy	PMC4438576	[(31365, 31371)]	models	['The recognition that Î²-catenin dysregulation is responsible for ACP have led to two conflicting mouse models for the formation of ACP â\x80\x93 in mice an ACP-like tumor can develop from targeted CTNNB1 mutations in either pituitary oral ectoderm precursors in developing mice embryos or in pituitary stem cells in post-natal mice.']	(31262, 31588)
1743	alternative_options_controversy	PMC4438576	[(31823, 31830)]	However	['However, these data are not completely inconsistent with the hypothesis that ACP arises from an anterior pituitary stem cell that transdifferentiates toward an oral epithelial phenotype.']	(31823, 32009)
1744	alternative_options_controversy	PMC4438576	[(31862, 31874)]	inconsistent	['However, these data are not completely inconsistent with the hypothesis that ACP arises from an anterior pituitary stem cell that transdifferentiates toward an oral epithelial phenotype.']	(31823, 32009)
1745	alternative_options_controversy	PMC4438576	[(32909, 32916)]	However	['However, progress has been hindered by the absence of in vitro or in vivo models of this tumor that would enable the unbiased screening of drug libraries.']	(32909, 33063)
1970	alternative_options_controversy	PMC7222517	[(2004, 2010)]	Unlike	['Unlike its histological counterpart, Papillary Craniopharyngioma (PCP), ACP is characterized by bimodal incidence, with spikes during childhood and adulthood.']	(2004, 2162)
1971	alternative_options_controversy	PMC7222517	[(2168, 2174)]	unlike	['Also unlike PCP, for which promising therapies targeting the BRAFv600e mutation are in clinical trials, ACP is known to harbor only a mutation in the CTNNB1 gene, leading to a failure of normal Î²-Catenin degradation, with resultant cytoplasmic and nuclear accumulation in a subset of cells, where it can act as a transcription factor that may promote ACP pathogenesis.']	(2163, 2532)
1972	alternative_options_controversy	PMC7222517	[(2743, 2748)]	While	['While downstream effects of the CTNNB1 mutation appear to be the most likely driver mutation in ACP, it is likely that tumorigenesis is multifactorial.']	(2743, 2894)
1973	alternative_options_controversy	PMC7222517	[(3037, 3044)]	However	['However, this work has focused exclusively on pediatric tumors, leaving open the question of whether these potential therapies could be relevant in adult patients, who represent approximately 69% of all patients with ACP.']	(3037, 3258)
1974	alternative_options_controversy	PMC7222517	[(3130, 3137)]	whether	['However, this work has focused exclusively on pediatric tumors, leaving open the question of whether these potential therapies could be relevant in adult patients, who represent approximately 69% of all patients with ACP.']	(3037, 3258)
1975	alternative_options_controversy	PMC7222517	[(3347, 3354)]	whether	['This work sought to investigate, using bulk RNA sequencing of adult and pediatric ACP, whether there is evidence that patients with ACP from different age cohorts could be expected to respond to the same targeted therapeutic strategies.']	(3260, 3496)
1976	alternative_options_controversy	PMC7222517	[(3401, 3410)]	different	['This work sought to investigate, using bulk RNA sequencing of adult and pediatric ACP, whether there is evidence that patients with ACP from different age cohorts could be expected to respond to the same targeted therapeutic strategies.']	(3260, 3496)
1977	alternative_options_controversy	PMC7222517	[(8696, 8706)]	...opposed to	['Complete-linkage clustering groups variables by their most dissimilar members and also avoids combining clusters with highly similar elements (as opposed to single-linkage).']	(8550, 8723)
1978	alternative_options_controversy	PMC7222517	[(10901, 10906)]	While	['While these types of modules are interesting they often require predefined lists.']	(10901, 10982)
1979	alternative_options_controversy	PMC7222517	[(10983, 10990)]	However	['However, utilizing information theory allows us to inspect potential networks in the absence of prior known networks, and also reduces analytical bias.']	(10983, 11134)
1980	alternative_options_controversy	PMC7222517	[(11250, 11255)]	While	['While this is most commonly used to compare machine learning outputs to ground truth distributions, we employed it by treating one distribution (e.g., pediatric) as the predicted distribution and the other distribution (e.g., adult) as the target distribution (e.g.']	(11250, 11515)
1981	alternative_options_controversy	PMC7222517	[(15381, 15391)]	conversely	['A positive fold-change indicates enrichment in pediatric patients, and conversely a negative value indicates enrichment in adult patients.']	(15310, 15448)
1982	alternative_options_controversy	PMC7222517	[(16743, 16750)]	whether	['The primary clinical question underlying this research is to determine whether initial treatment strategies against ACP should be differentiated based on age at diagnosis.']	(16672, 16843)
1983	alternative_options_controversy	PMC7222517	[(20902, 20909)]	However	['However, Log Fold Change (LFC) magnitudes were less than 1 for all but FBXL16 (LFCâ\x80\x89=â\x80\x891.38).']	(20902, 20997)
1984	alternative_options_controversy	PMC7222517	[(22557, 22562)]	while	['In total, these findings indicate that while there may be underlying transcriptional difference for ACP pathogensis relative to pediatric and adult patients, current therapeutic targets do not maintain age-dependent linear or non-linear expression signatures.']	(22518, 22777)
1985	alternative_options_controversy	PMC7222517	[(22603, 22613)]	difference	['In total, these findings indicate that while there may be underlying transcriptional difference for ACP pathogensis relative to pediatric and adult patients, current therapeutic targets do not maintain age-dependent linear or non-linear expression signatures.']	(22518, 22777)
1986	alternative_options_controversy	PMC7222517	[(23155, 23160)]	other	['This implies that potential therapies identified or initially tested in either the adult or pediatric population will have relevance in the other age group.']	(23015, 23171)
1987	alternative_options_controversy	PMC7222517	[(25623, 25630)]	However	['However, the bimodal age distribution of ACP incidence includes a nadir between age 20 and age 39.']	(25623, 25721)
1988	alternative_options_controversy	PMC7222517	[(27132, 27143)]	differences	['It does not provide thorough insight into potential differences in the epigenetic environment or extracellular milieu between pediatric and adult ACP.']	(27080, 27230)
1989	alternative_options_controversy	PMC7222517	[(27615, 27626)]	contrasting	['Lastly, there is also still potential that an even larger dataset contrasting these age groups (which to our knowledge does not exist) may still reveal more therapeutically important differences.']	(27549, 27744)
1990	alternative_options_controversy	PMC7222517	[(27843, 27845)]	if	['Such studies may identify biological distinctions that could guide therapeutic intervention, even if this is at the level of second or third line therapy.']	(27745, 27899)
1991	alternative_options_controversy	PMC7222517	[(28262, 28268)]	either	['This implies that the identification of biologically-guided therapeutic targets, and the potential clinical translation of such targets in either group of patients may also be relevant in the other.']	(28123, 28321)
