	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
426	important_consideration	PMC7547020	[(7437, 7448)]	most common	['While ACP is the most common sellar/suprasellar pediatric tumor, it is an uncommon entity, representing 2 to 5% of all pediatric brain tumors, with an incidence of approximately 1.9 per million patient-years.']	(7420, 7628)
427	important_consideration	PMC7547020	[(8206, 8211)]	ideal	['In summary, ACP is an ideal candidate for CNN inference due to its consistent anatomical location, radiographically recognizable features, and, most importantly, the substantial clinical management differences between ACP and the other brain masses that lie within the differential diagnosis.']	(8184, 8476)
428	important_consideration	PMC7547020	[(17770, 17778)]	critical	['An additional aspect of our data that could favor the use of stochastic data augmentation is the relative conspicuity of the critical features of the image.']	(17645, 17801)
429	important_consideration	PMC7547020	[(18643, 18651)]	critical	['Manual objective obfuscation indicates the sellar/suprasellar region is critical to class identification\n\nCaption (Fig): FIG 5\n\nPituitary obfuscation reveals latent features exist outside canonical ROI for CT scans.']	(18571, 18786)
430	important_consideration	PMC7547020	[(22469, 22474)]	ideal	['Our GA previously identified that augmented data were ideal for training and original data were ideal for test data, thus we chose to evaluate 5F-CV in three different scenarios to verify that augmenting training data are superior (Fig.Â\xa06).']	(22415, 22656)
431	important_consideration	PMC7547020	[(22511, 22516)]	ideal	['Our GA previously identified that augmented data were ideal for training and original data were ideal for test data, thus we chose to evaluate 5F-CV in three different scenarios to verify that augmenting training data are superior (Fig.Â\xa06).']	(22415, 22656)
432	important_consideration	PMC7547020	[(23634, 23640)]	needed	['In fact, information needed in the CT-MRI context may be obscured or dropped by concatenating two augmented case examples.']	(23613, 23735)
433	important_consideration	PMC7547020	[(25027, 25035)]	relevant	['This is likely due to the increase in relevant information put forth by consideration of both imaging modalities.']	(24989, 25102)
434	important_consideration	PMC7547020	[(33465, 33469)]	Note	['Note, that although there are only 9 optimizers explicitly listed in Fig.Â\xa02B that the proximal optimizers have 4 unique variants (no regularization, l1-regularization, l2-regularization, and l1/l2-regularization; as demarcated by the asterisk in the figure), yielding 15 possible optimizers.']	(33465, 33757)
435	anomaly_curious_finding	PMC7547020	[(1105, 1112)]	Notably	['Notably, our GA improved baseline model performance by up to 38%.']	(1105, 1170)
436	anomaly_curious_finding	PMC7547020	[(1396, 1400)]	even	['The proposed system is easily implementable and scalable for non-invasive computer-aided diagnosis, even for uncommon diseases.']	(1296, 1423)
437	anomaly_curious_finding	PMC7547020	[(2214, 2224)]	remarkable	['These applications have achieved remarkable success, to some extent by leveraging very large amounts of labeled training data.']	(2181, 2307)
438	anomaly_curious_finding	PMC7547020	[(6438, 6450)]	considerably	['This differs considerably from the therapy for other tumors that present in the sellar/suprasellar region.']	(6425, 6531)
439	anomaly_curious_finding	PMC7547020	[(6907, 6919)]	considerably	['As such, a priori knowledge of the patients diagnosis would considerably improve the clinical care of children with tumors of the sellar/suprasellar region, the most common of which is ACP.']	(6847, 7036)
440	anomaly_curious_finding	PMC7547020	[(9185, 9190)]	noted	['(A) ILSVRC network models utilized, with their top 1% and top 5% accuracy in ILSVRC competition noted.']	(9089, 9191)
441	anomaly_curious_finding	PMC7547020	[(12776, 12780)]	only	['This process yielded an accuracy increase in CT of only 3.75% (; ) and an an increase of 16.8% (; ) for MRI.']	(12725, 12833)
442	anomaly_curious_finding	PMC7547020	[(12979, 12987)]	apparent	['Model selection and parameter optimization using a simple genetic algorithm\n\nWhen the genetic algorithm was employed, a superior network became apparent for both CT- and MRI-trained classifiers.']	(12835, 13029)
443	anomaly_curious_finding	PMC7547020	[(13030, 13043)]	Interestingly	['Interestingly, the same general architectureâ\x80\x94ResNetâ\x80\x94was selected, with CT data favoring the V1 variant and MRI favoring the V2 variant.']	(13030, 13169)
444	anomaly_curious_finding	PMC7547020	[(13329, 13341)]	particularly	['The BN transformation is particularly resilient toward parameter scale because backpropagation through a layer is unaffected by the scale of its parameters.']	(13304, 13460)
445	anomaly_curious_finding	PMC7547020	[(14299, 14304)]	While	['While performance improved within both modalities compared to the pre-GA results, this method searched only 0.005% of the total number of solutions.']	(14299, 14447)
446	anomaly_curious_finding	PMC7547020	[(14402, 14406)]	only	['While performance improved within both modalities compared to the pre-GA results, this method searched only 0.005% of the total number of solutions.']	(14299, 14447)
447	anomaly_curious_finding	PMC7547020	[(14663, 14666)]	but	['In every GA iteration all paramaters were equally distributed in the first generation, but by the last generation the same end-point was reached with similar results via similar â\x80\x9cevolutionaryâ\x80\x9d paths to those presented in Fig.Â\xa02 (data not shown).']	(14576, 14826)
448	anomaly_curious_finding	PMC7547020	[(15405, 15418)]	Interestingly	['Interestingly, however, the solution networks for MRI classification did not attain the same level of accuracy as the initial GA iteration (T5NA = 78.5%; MP = 80.8%; Fig.Â\xa03B).']	(15405, 15581)
449	anomaly_curious_finding	PMC7547020	[(16683, 16696)]	Interestingly	['Interestingly, optimal models trained on stochastically augmented data outperformed those same architectures trained on TANDA augmented data (Fig.Â\xa04B).']	(16683, 16835)
450	anomaly_curious_finding	PMC7547020	[(19642, 19655)]	Interestingly	['Interestingly, however, when the baseline networks were trained using obfuscated data, some networks reliably distinguished data classes (Fig.Â\xa05C,D).']	(19642, 19792)
451	anomaly_curious_finding	PMC7547020	[(19657, 19664)]	however	['Interestingly, however, when the baseline networks were trained using obfuscated data, some networks reliably distinguished data classes (Fig.Â\xa05C,D).']	(19642, 19792)
452	anomaly_curious_finding	PMC7547020	[(19812, 19817)]	while	['This suggests that while the GA-identified networks utilize image patterns within the sellar/suprasellar region, other non-optimized networks identify latent patterns outside of the sellar/suprasellar region, which is the anatomical location of ACP.']	(19793, 20042)
453	anomaly_curious_finding	PMC7547020	[(21776, 21784)]	although	['Our optimal models performed on par with the average of human specialists (), although â\x80\x98Radiologist Aâ\x80\x99 consistently outperformed our models across the board.']	(21698, 21859)
454	anomaly_curious_finding	PMC7547020	[(22767, 22780)]	Interestingly	['Interestingly, the 5F-CV data suggests model performance greater than results yielded in the hold-out approach (Fig.Â\xa06C).']	(22767, 22889)
455	anomaly_curious_finding	PMC7547020	[(23115, 23127)]	particularly	['This is particularly interesting due to the expectation that mixing augmented data (Fig.Â\xa06B.']	(23107, 23200)
456	anomaly_curious_finding	PMC7547020	[(23128, 23139)]	interesting	['This is particularly interesting due to the expectation that mixing augmented data (Fig.Â\xa06B.']	(23107, 23200)
457	anomaly_curious_finding	PMC7547020	[(24869, 24876)]	Notably	['Notably, in line with human performance, combining CT and MRI together resulted in higher performance across the board.']	(24869, 24988)
458	anomaly_curious_finding	PMC7547020	[(25127, 25138)]	interesting	['Furthermore, it is also interesting that we see the baseline performance of CT being very close to the optimized performance in contrast to the larger performance improvement seen in the context of MRI.']	(25103, 25305)
459	anomaly_curious_finding	PMC7547020	[(32952, 32964)]	worth noting	['It is worth noting that genetic algorithms are prone to identifying local minima which can lead to biased optimization results, though we have attempted to mitigate this by using random mutation.']	(32946, 33141)
460	anomaly_curious_finding	PMC7547020	[(33074, 33080)]	though	['It is worth noting that genetic algorithms are prone to identifying local minima which can lead to biased optimization results, though we have attempted to mitigate this by using random mutation.']	(32946, 33141)
461	anomaly_curious_finding	PMC7547020	[(33476, 33484)]	although	['Note, that although there are only 9 optimizers explicitly listed in Fig.Â\xa02B that the proximal optimizers have 4 unique variants (no regularization, l1-regularization, l2-regularization, and l1/l2-regularization; as demarcated by the asterisk in the figure), yielding 15 possible optimizers.']	(33465, 33757)
462	alternative_options_controversy	PMC7547020	[(2902, 2909)]	However	['However, when such models are trained on more limited datasets, the results are often unreliable, as the models overfit the training data.']	(2902, 3040)
463	alternative_options_controversy	PMC7547020	[(3995, 4002)]	Another	['Another technique commonly applied to image classification problems is data augmentation.']	(3995, 4084)
464	alternative_options_controversy	PMC7547020	[(6044, 6049)]	While	['While ACP is a histologically benign lesion, it often recurs locally, which makes further treatment more perilous for the patient.']	(6044, 6174)
465	alternative_options_controversy	PMC7547020	[(6430, 6437)]	differs	['This differs considerably from the therapy for other tumors that present in the sellar/suprasellar region.']	(6425, 6531)
466	alternative_options_controversy	PMC7547020	[(6472, 6477)]	other	['This differs considerably from the therapy for other tumors that present in the sellar/suprasellar region.']	(6425, 6531)
467	alternative_options_controversy	PMC7547020	[(7420, 7425)]	While	['While ACP is the most common sellar/suprasellar pediatric tumor, it is an uncommon entity, representing 2 to 5% of all pediatric brain tumors, with an incidence of approximately 1.9 per million patient-years.']	(7420, 7628)
468	alternative_options_controversy	PMC7547020	[(8382, 8393)]	differences	['In summary, ACP is an ideal candidate for CNN inference due to its consistent anatomical location, radiographically recognizable features, and, most importantly, the substantial clinical management differences between ACP and the other brain masses that lie within the differential diagnosis.']	(8184, 8476)
469	alternative_options_controversy	PMC7547020	[(13182, 13192)]	difference	['The primary difference between these architectures is the use of batch normalization (BN) between every layer in V2 as opposed to V1.']	(13170, 13303)
470	alternative_options_controversy	PMC7547020	[(13286, 13299)]	as opposed to	['The primary difference between these architectures is the use of batch normalization (BN) between every layer in V2 as opposed to V1.']	(13170, 13303)
471	alternative_options_controversy	PMC7547020	[(14299, 14304)]	While	['While performance improved within both modalities compared to the pre-GA results, this method searched only 0.005% of the total number of solutions.']	(14299, 14447)
472	alternative_options_controversy	PMC7547020	[(14358, 14360)]	...to	['While performance improved within both modalities compared to the pre-GA results, this method searched only 0.005% of the total number of solutions.']	(14299, 14447)
473	alternative_options_controversy	PMC7547020	[(15420, 15427)]	however	['Interestingly, however, the solution networks for MRI classification did not attain the same level of accuracy as the initial GA iteration (T5NA = 78.5%; MP = 80.8%; Fig.Â\xa03B).']	(15405, 15581)
474	alternative_options_controversy	PMC7547020	[(15693, 15706)]	as opposed to	['This could be due to our optimization algorithm erroneously identifying a local minimum of the solution space, as opposed to the desired global minimum.']	(15582, 15734)
475	alternative_options_controversy	PMC7547020	[(16956, 16962)]	rather	['This finding could result from our use of TANDA with parameters given for the MNIST handwritten-image dataset context, rather than applying TANDA following optimization for our specific context.']	(16837, 17031)
476	alternative_options_controversy	PMC7547020	[(17032, 17037)]	While	['While this represents an area for additional investigation, current literature suggests that TANDA can be expected to realize improvements of 2â\x80\x934% in CNNs with architectures comparable to our own.']	(17032, 17230)
477	alternative_options_controversy	PMC7547020	[(18489, 18496)]	however	['Datasets in which the target object is more difficult to distinguish from the background (for example, identifying a person wearing black and white stripes among a group of zebras) may, however, better demonstrate the advantage of the more complex TANDA methodology.']	(18303, 18569)
478	alternative_options_controversy	PMC7547020	[(19657, 19664)]	however	['Interestingly, however, when the baseline networks were trained using obfuscated data, some networks reliably distinguished data classes (Fig.Â\xa05C,D).']	(19642, 19792)
479	alternative_options_controversy	PMC7547020	[(19812, 19817)]	while	['This suggests that while the GA-identified networks utilize image patterns within the sellar/suprasellar region, other non-optimized networks identify latent patterns outside of the sellar/suprasellar region, which is the anatomical location of ACP.']	(19793, 20042)
480	alternative_options_controversy	PMC7547020	[(19906, 19911)]	other	['This suggests that while the GA-identified networks utilize image patterns within the sellar/suprasellar region, other non-optimized networks identify latent patterns outside of the sellar/suprasellar region, which is the anatomical location of ACP.']	(19793, 20042)
481	alternative_options_controversy	PMC7547020	[(25228, 25242)]	in contrast to	['Furthermore, it is also interesting that we see the baseline performance of CT being very close to the optimized performance in contrast to the larger performance improvement seen in the context of MRI.']	(25103, 25305)
482	alternative_options_controversy	PMC7547020	[(25342, 25353)]	differences	['This is likely due to the intrinsic differences between each classification problem.']	(25306, 25390)
483	alternative_options_controversy	PMC7547020	[(25438, 25451)]	as opposed to	['Meaning, that the pre-trained network feature (as opposed to learning rate, batch size, regularization, etc.)']	(25391, 25500)
484	alternative_options_controversy	PMC7547020	[(26039, 26044)]	other	['This offers evidence that these techniques may be broadly applied to the development of other parameterized machine learning models in the context of limited training data.']	(25951, 26123)
485	alternative_options_controversy	PMC7547020	[(26323, 26328)]	other	['For example, it is possible that the TANDA algorithm could itself be optimized by a GA or other meta-heuristic algorithm, such as particle swarm optimization.']	(26233, 26391)
486	alternative_options_controversy	PMC7547020	[(26392, 26399)]	Another	['Another possible improvement could be to aggregate feature embeddings from all networks as input data for each real image, thus synthetically expanding the dataset in a manner that leverages pre-trained feature extraction.']	(26392, 26614)
487	alternative_options_controversy	PMC7547020	[(26664, 26669)]	Other	['Other classifiers, such as a Random Forest-based method or a deeper classifier, while possibly more prone to overfitting, may also improve performance.']	(26664, 26815)
488	alternative_options_controversy	PMC7547020	[(26744, 26749)]	while	['Other classifiers, such as a Random Forest-based method or a deeper classifier, while possibly more prone to overfitting, may also improve performance.']	(26664, 26815)
489	alternative_options_controversy	PMC7547020	[(31590, 31595)]	While	['While our original training dataset is indeed slightly imbalanced towards the NOTACP class, we use a balanced test dataset ubiquitously.']	(31590, 31726)
490	alternative_options_controversy	PMC7547020	[(35134, 35147)]	as opposed to	['We sought to extract the generated images as JPEG files for visualization, as opposed to direct import into an end-classifier.']	(35059, 35185)
491	problem_complication	PMC7547020	[(2665, 2670)]	error	['Using the ImageNet dataset, comprising over 1.4 million images across more than 1000 possible categories, CNNs are achieving error rates under 5%.']	(2540, 2686)
492	problem_complication	PMC7547020	[(3286, 3293)]	problem	['Without techniques to overcome this generalization problem, CNNs may have limited applications for less common diseases, including brain tumors.']	(3235, 3379)
493	problem_complication	PMC7547020	[(3433, 3445)]	complication	['One technique available to overcome the overfitting complication of small training datasets is Transfer Learning (TL).']	(3381, 3499)
494	problem_complication	PMC7547020	[(8906, 8909)]	mis	['In so doing, we create a non-invasive diagnostic tool to aid in the reduction of mis-diagnoses and unnecessary medical intervention.']	(8825, 8957)
495	problem_complication	PMC7547020	[(15596, 15602)]	due to	['This could be due to our optimization algorithm erroneously identifying a local minimum of the solution space, as opposed to the desired global minimum.']	(15582, 15734)
496	problem_complication	PMC7547020	[(17811, 17813)]	...to	['Both due to the nature of a tumor being a mass lesion, and the quality of current medical imaging technologies, the primary source of differentiable information in the images that compose our dataset lies within the sellar/suprasellar region (discussed in the following section), with a gradient of decreasing value as one moves radially away from this region.']	(17802, 18162)
497	problem_complication	PMC7547020	[(22127, 22132)]	Since	['Since the dataset utilized is small and therefore sensitive to selection bias, there is concern that the hold-out approach may misrepresent the true predictive capacity of our classifier.']	(22127, 22314)
498	problem_complication	PMC7547020	[(22200, 22204)]	bias	['Since the dataset utilized is small and therefore sensitive to selection bias, there is concern that the hold-out approach may misrepresent the true predictive capacity of our classifier.']	(22127, 22314)
499	problem_complication	PMC7547020	[(22215, 22222)]	concern	['Since the dataset utilized is small and therefore sensitive to selection bias, there is concern that the hold-out approach may misrepresent the true predictive capacity of our classifier.']	(22127, 22314)
500	problem_complication	PMC7547020	[(22254, 22266)]	misrepresent	['Since the dataset utilized is small and therefore sensitive to selection bias, there is concern that the hold-out approach may misrepresent the true predictive capacity of our classifier.']	(22127, 22314)
501	problem_complication	PMC7547020	[(23140, 23146)]	due to	['This is particularly interesting due to the expectation that mixing augmented data (Fig.Â\xa06B.']	(23107, 23200)
502	problem_complication	PMC7547020	[(25004, 25010)]	due to	['This is likely due to the increase in relevant information put forth by consideration of both imaging modalities.']	(24989, 25102)
503	problem_complication	PMC7547020	[(25321, 25327)]	due to	['This is likely due to the intrinsic differences between each classification problem.']	(25306, 25390)
504	problem_complication	PMC7547020	[(25382, 25389)]	problem	['This is likely due to the intrinsic differences between each classification problem.']	(25306, 25390)
505	problem_complication	PMC7547020	[(30999, 31005)]	biases	['Model loss was calculated using the canonical categorical cross-entropy function.where applied, model regularization was implemented using  or  (Tikhonov) regularization using native TensorFlow commands against either model weights, biases, or both.']	(30766, 31015)
506	problem_complication	PMC7547020	[(33045, 33051)]	biased	['It is worth noting that genetic algorithms are prone to identifying local minima which can lead to biased optimization results, though we have attempted to mitigate this by using random mutation.']	(32946, 33141)
507	question_answered_by_this_work	PMC7547020	[(628, 634)]	Herein	['Herein, we present a novel genetic algorithm (GA) that identifies optimal architecture parameters using feature embeddings from state-of-the-art image classification networks to identify the pediatric brain tumor, adamantinomatous craniopharyngioma (ACP).']	(628, 883)
508	question_answered_by_this_work	PMC7547020	[(803, 805)]	to	['Herein, we present a novel genetic algorithm (GA) that identifies optimal architecture parameters using feature embeddings from state-of-the-art image classification networks to identify the pediatric brain tumor, adamantinomatous craniopharyngioma (ACP).']	(628, 883)
509	question_answered_by_this_work	PMC7547020	[(1171, 1180)]	This work	['This work advances DL and its applications within healthcare by identifying optimized networks in small-scale data contexts.']	(1171, 1295)
510	question_answered_by_this_work	PMC7547020	[(5361, 5375)]	To demonstrate	['To demonstrate the capacity of combining deep networks, transfer learning, data augmentation, and genetic algorithms to overcome the problem of overfitting with small datasets, we utilized the pediatric brain tumor Adamantinomatous Craniopharyngioma (ACP).']	(5361, 5617)
511	question_answered_by_this_work	PMC7547020	[(5940, 5944)]	Here	['Here, ACP compresses the optic apparatus, hypothalamic-pituitary axis, and cerebral ventricular system.']	(5940, 6043)
512	question_answered_by_this_work	PMC7547020	[(14451, 14457)]	sought	['We sought to verify that we did not identify a local minima within the model solution space by exploring 0.1% of all solutions.']	(14448, 14575)
513	question_answered_by_this_work	PMC7547020	[(14458, 14467)]	to verify	['We sought to verify that we did not identify a local minima within the model solution space by exploring 0.1% of all solutions.']	(14448, 14575)
514	question_answered_by_this_work	PMC7547020	[(17467, 17476)]	our study	['In our study, the stochastic approach yielded superior results without the requirement to train and evaluate complex machine-learning systems and with lesser computational demand.']	(17464, 17643)
515	question_answered_by_this_work	PMC7547020	[(21337, 21343)]	sought	['Next, we sought to compare the generalization capacity of our GA-optimized models against the performance of board-certified pediatric neuroradiologists.']	(21328, 21481)
516	question_answered_by_this_work	PMC7547020	[(22118, 22124)]	herein	['This performance corroborates the overall generalization capacity of the models presented herein.']	(22028, 22125)
517	question_answered_by_this_work	PMC7547020	[(24617, 24628)]	demonstrate	['We further demonstrate that this is equivalent to the diagnostic accuracy of clinical experts ().']	(24606, 24703)
518	question_answered_by_this_work	PMC7547020	[(31807, 31809)]	to	['We chose to evaluate network performance using the clinically commonplace metrics of Receiver Operating Characteristic (ROC) curve and area under the ROC curve (AUC) as they more readily translate meaning to clinical practioners.']	(31798, 32027)
519	question_answered_by_this_work	PMC7547020	[(32175, 32181)]	herein	['Genetic algorithm\n\nThe genetic algorithm (Algorithm 1) was adapted from a set of publicly available repositories, and it is specifically utilized herein as a meta-parameter optimization solution.']	(32029, 32224)
520	question_answered_by_this_work	PMC7547020	[(35062, 35068)]	sought	['We sought to extract the generated images as JPEG files for visualization, as opposed to direct import into an end-classifier.']	(35059, 35185)
521	full_unknown	PMC7074265	[(6649, 6654)]	novel	['Using this novel technique, they visualized cell clusters in tumor protrusions into surrounding tissue.']	(6638, 6741)
522	full_unknown	PMC7074265	[(9796, 9810)]	remain elusive	['Due to the difficulties that have been encountered in targeting the WNT pathway in more aggressive cancers, it seems likely that such therapies with acceptable efficacy and toxicity will remain elusive for some time to come.']	(9609, 9833)
523	difficult_task	PMC7074265	[(753, 760)]	attempt	['Recent years have witnessed significant efforts to fully detail the genomic, transcriptomic and proteomic make-up of these tumors, in an attempt to identify potential therapeutic targets.']	(616, 803)
524	difficult_task	PMC7074265	[(1917, 1930)]	heterogeneous	['Histologically, ACPs are heterogeneous tumors of epithelial origin.']	(1892, 1959)
525	difficult_task	PMC7074265	[(3114, 3121)]	attempt	['As a result, recent years have witnessed significant efforts to fully elucidate the genomic, transcriptomic and proteomic make-up of ACP in an attempt to identify potential therapeutic targets for the treatment of this disease.']	(2971, 3198)
526	difficult_task	PMC7074265	[(3891, 3898)]	complex	['This complex binds to and phosphorylates specific residues encoded by exon 3 of CTNNB1 and results in degradation of the protein.']	(3886, 4015)
527	difficult_task	PMC7074265	[(9220, 9230)]	difficulty	['The reasons for the difficulty in targeting the WNT pathway are legion and complex but one major area of concern is the important role the pathway plays in the maintenance of normal stem cells for tissue regeneration.']	(9200, 9417)
528	difficult_task	PMC7074265	[(9275, 9282)]	complex	['The reasons for the difficulty in targeting the WNT pathway are legion and complex but one major area of concern is the important role the pathway plays in the maintenance of normal stem cells for tissue regeneration.']	(9200, 9417)
529	difficult_task	PMC7074265	[(15197, 15204)]	complex	['The mechanism of action in the treatment of neoplasms is complex and multifaceted but likely involves the stimulation of an anti-cancer immune response.']	(15140, 15292)
530	difficult_task	PMC7074265	[(19741, 19750)]	difficult	['Predicting the response of a particular tumor or cancer to PD1 inhibitors such as nivolumab and pembrolizumab is difficult and Taube et al.']	(19628, 19767)
531	difficult_task	PMC7074265	[(32598, 32604)]	rarity	['In addition, due to the rarity of the disease and the scarcity of tumor tissue it is vital that pediatric centers continue to work together to share knowledge and tissue in an effort to accelerate the development of safe and efficacious treatments.']	(32574, 32822)
532	explicit_question	PMC7074265	[(5381, 5384)]	how	['These cells are thought to be crucial in the tumorigenesis of ACP and various mechanisms have been proposed as to how they may drive tumor growth (Figure 2).']	(5267, 5424)
533	explicit_question	PMC7074265	[(24852, 24856)]	what	['aimed to elucidate what specific factors might be predictive of response to treatment with CTLA-4 blockade.']	(24833, 24940)
534	explicit_question	PMC7074265	[(26369, 26377)]	question	['This begs the question, could the use of a CTLA-4 inhibitor such as ipilimumab lead to improved outcomes in ACP?']	(26355, 26467)
535	explicit_question	PMC7074265	[(26377, 26378)]	,	['This begs the question, could the use of a CTLA-4 inhibitor such as ipilimumab lead to improved outcomes in ACP?']	(26355, 26467)
536	explicit_question	PMC7074265	[(26379, 26384)]	could	['This begs the question, could the use of a CTLA-4 inhibitor such as ipilimumab lead to improved outcomes in ACP?']	(26355, 26467)
537	explicit_question	PMC7074265	[(26466, 26467)]	?	['This begs the question, could the use of a CTLA-4 inhibitor such as ipilimumab lead to improved outcomes in ACP?']	(26355, 26467)
538	incomplete_evidence	PMC7074265	[(616, 628)]	Recent years	['Recent years have witnessed significant efforts to fully detail the genomic, transcriptomic and proteomic make-up of these tumors, in an attempt to identify potential therapeutic targets.']	(616, 803)
539	incomplete_evidence	PMC7074265	[(773, 782)]	potential	['Recent years have witnessed significant efforts to fully detail the genomic, transcriptomic and proteomic make-up of these tumors, in an attempt to identify potential therapeutic targets.']	(616, 803)
540	incomplete_evidence	PMC7074265	[(804, 817)]	These studies	['These studies have resulted in ever mounting evidence that inflammatory processes and the immune response play a critical role in the pathogenesis of both the solid and cystic portion of ACPs.']	(804, 996)
541	incomplete_evidence	PMC7074265	[(840, 857)]	mounting evidence	['These studies have resulted in ever mounting evidence that inflammatory processes and the immune response play a critical role in the pathogenesis of both the solid and cystic portion of ACPs.']	(804, 996)
542	incomplete_evidence	PMC7074265	[(1037, 1046)]	have been	['Several inflammatory and immune markers have been identified in both the cyst fluid and solid tumor tissue of ACP.']	(997, 1111)
543	incomplete_evidence	PMC7074265	[(1047, 1057)]	identified	['Several inflammatory and immune markers have been identified in both the cyst fluid and solid tumor tissue of ACP.']	(997, 1111)
544	incomplete_evidence	PMC7074265	[(1251, 1261)]	candidates	['Due to the existence of effective agents that target them, IL-6 and immune checkpoint inhibitors seem to present the most likely immediate candidates for clinical trials of targeted immune-related therapy in ACP.']	(1112, 1324)
545	incomplete_evidence	PMC7074265	[(1351, 1354)]	may	['If effective, such agents may result in a paradigm shift in treatment that ultimately reduces morbidity and results in better outcomes for our patients.']	(1325, 1477)
546	incomplete_evidence	PMC7074265	[(1709, 1717)]	believed	['The tumors are most commonly centered in the suprasellar region and are believed to develop from remnants of Rathkeâ\x80\x99s pouch.']	(1637, 1763)
547	incomplete_evidence	PMC7074265	[(2395, 2402)]	remains	['Surgery remains the primary treatment strategy, but can result in significant morbidity, specifically damage to the hypothalamus, pituitary and optic apparatus, which results in long-term sequelae that can greatly impact a childâ\x80\x99s quality of life.']	(2387, 2636)
548	incomplete_evidence	PMC7074265	[(2439, 2442)]	can	['Surgery remains the primary treatment strategy, but can result in significant morbidity, specifically damage to the hypothalamus, pituitary and optic apparatus, which results in long-term sequelae that can greatly impact a childâ\x80\x99s quality of life.']	(2387, 2636)
549	incomplete_evidence	PMC7074265	[(2589, 2592)]	can	['Surgery remains the primary treatment strategy, but can result in significant morbidity, specifically damage to the hypothalamus, pituitary and optic apparatus, which results in long-term sequelae that can greatly impact a childâ\x80\x99s quality of life.']	(2387, 2636)
550	incomplete_evidence	PMC7074265	[(2755, 2761)]	recent	['On the other hand, recent case reports of the response of papillary craniopharyngioma, a different tumor of the suprasellar region, to BRAF inhibitors have elucidated the great potential of targeted therapies in treating these tumors.']	(2736, 2970)
551	incomplete_evidence	PMC7074265	[(2892, 2902)]	elucidated	['On the other hand, recent case reports of the response of papillary craniopharyngioma, a different tumor of the suprasellar region, to BRAF inhibitors have elucidated the great potential of targeted therapies in treating these tumors.']	(2736, 2970)
552	incomplete_evidence	PMC7074265	[(2913, 2922)]	potential	['On the other hand, recent case reports of the response of papillary craniopharyngioma, a different tumor of the suprasellar region, to BRAF inhibitors have elucidated the great potential of targeted therapies in treating these tumors.']	(2736, 2970)
553	incomplete_evidence	PMC7074265	[(2984, 2996)]	recent years	['As a result, recent years have witnessed significant efforts to fully elucidate the genomic, transcriptomic and proteomic make-up of ACP in an attempt to identify potential therapeutic targets for the treatment of this disease.']	(2971, 3198)
554	incomplete_evidence	PMC7074265	[(3289, 3299)]	consistent	['The Central Role of WNT Pathway Overactivation in the Tumorigenesis of ACP\n\nThe one consistent genomic mutation that appears to be present in the majority, if not all, of ACPs is an activation mutation in the CTNNB1 gene of the WNT/wingless pathway.']	(3205, 3454)
555	incomplete_evidence	PMC7074265	[(3532, 3549)]	number of studies	['A number of studies have demonstrated various different mutations, most commonly involving serine or threonine phosphorylation sites encoded by exon 3.']	(3530, 3681)
556	incomplete_evidence	PMC7074265	[(3555, 3567)]	demonstrated	['A number of studies have demonstrated various different mutations, most commonly involving serine or threonine phosphorylation sites encoded by exon 3.']	(3530, 3681)
557	incomplete_evidence	PMC7074265	[(5056, 5058)]	is	['Although this aberrant overactivation of the WNT pathway is thought to be crucial in the pathogenesis of ACPs, the resulting nuclear accumulation of beta-catenin is only observed in a minority of cells, specifically in whorl like epithelial cell clusters (Figure 1D).']	(4999, 5266)
558	incomplete_evidence	PMC7074265	[(5059, 5069)]	thought to	['Although this aberrant overactivation of the WNT pathway is thought to be crucial in the pathogenesis of ACPs, the resulting nuclear accumulation of beta-catenin is only observed in a minority of cells, specifically in whorl like epithelial cell clusters (Figure 1D).']	(4999, 5266)
559	incomplete_evidence	PMC7074265	[(5164, 5168)]	only	['Although this aberrant overactivation of the WNT pathway is thought to be crucial in the pathogenesis of ACPs, the resulting nuclear accumulation of beta-catenin is only observed in a minority of cells, specifically in whorl like epithelial cell clusters (Figure 1D).']	(4999, 5266)
560	incomplete_evidence	PMC7074265	[(5283, 5293)]	thought to	['These cells are thought to be crucial in the tumorigenesis of ACP and various mechanisms have been proposed as to how they may drive tumor growth (Figure 2).']	(5267, 5424)
561	incomplete_evidence	PMC7074265	[(5356, 5365)]	have been	['These cells are thought to be crucial in the tumorigenesis of ACP and various mechanisms have been proposed as to how they may drive tumor growth (Figure 2).']	(5267, 5424)
562	incomplete_evidence	PMC7074265	[(5366, 5374)]	proposed	['These cells are thought to be crucial in the tumorigenesis of ACP and various mechanisms have been proposed as to how they may drive tumor growth (Figure 2).']	(5267, 5424)
563	incomplete_evidence	PMC7074265	[(5390, 5393)]	may	['These cells are thought to be crucial in the tumorigenesis of ACP and various mechanisms have been proposed as to how they may drive tumor growth (Figure 2).']	(5267, 5424)
564	incomplete_evidence	PMC7074265	[(5435, 5441)]	theory	['One such theory involves a paracrine mechanism whereby these cell clusters induce tumor growth by expressing a large array of growth factors, chemokines, and cytokines and act as a kind of signaling center that promotes tumor progression.']	(5426, 5664)
