CL_2021_10_26_Instance_4	PMC1626394.nxml.gz_2	290 297;298 304;305 310	mucosal lining cells	CL_biobert_model_local_PMC1626394.nxml.gz
CL_2021_10_26_Instance_245	PMC4488777.nxml.gz_144	20408 20414	oocyte	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_246	PMC4488777.nxml.gz_150	21152 21158	oocyte	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_247	PMC4488777.nxml.gz_153	21303 21314	lymphocytes	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_248	PMC4488777.nxml.gz_154	21557 21563	islets	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_249	PMC4488777.nxml.gz_156	21905 21912;21913 21917	decidua cell	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_250	PMC4488777.nxml.gz_158	22215 22222;22223 22228	stromal cells	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_251	PMC4488777.nxml.gz_159	22358 22360;22361 22366	NK cells	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_252	PMC4488777.nxml.gz_160	22520 22532	granulocytes	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_253	PMC4488777.nxml.gz_160	22537 22548	macrophages	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_254	PMC4488777.nxml.gz_167	23993 23999	oocyte	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_255	PMC4488777.nxml.gz_173	24854 24859	sperm	CL_biobert_model_local_PMC4488777.nxml.gz
CL_2021_10_26_Instance_263	PMC4859539.nxml.gz_12	2359 2368	monocytes	CL_biobert_model_local_PMC4859539.nxml.gz
CL_2021_10_26_Instance_264	PMC4859539.nxml.gz_12	2370 2381	macrophages	CL_biobert_model_local_PMC4859539.nxml.gz
CL_2021_10_26_Instance_265	PMC4859539.nxml.gz_12	2383 2390;2391 2401;2402 2407	mucosal epithelial cells	CL_biobert_model_local_PMC4859539.nxml.gz
CL_2021_10_26_Instance_266	PMC4859539.nxml.gz_12	2413 2426	keratinocytes	CL_biobert_model_local_PMC4859539.nxml.gz
CL_2021_10_26_Instance_267	PMC4859539.nxml.gz_104	21883 21889;21890 21895	immune cells	CL_biobert_model_local_PMC4859539.nxml.gz
CL_2021_10_26_Instance_269	PMC4897523.nxml.gz_70	11041 11051	microglial	CL_biobert_model_local_PMC4897523.nxml.gz
CL_2021_10_26_Instance_270	PMC4897523.nxml.gz_164	24315 24320	sperm	CL_biobert_model_local_PMC4897523.nxml.gz
CL_2021_10_26_Instance_271	PMC4897523.nxml.gz_164	24371 24378	gametes	CL_biobert_model_local_PMC4897523.nxml.gz
CL_2021_10_26_Instance_272	PMC4897523.nxml.gz_238	35297 35307	microglial	CL_biobert_model_local_PMC4897523.nxml.gz
CL_2021_10_26_Instance_274	PMC4954778.nxml.gz_91	17371 17378	neurons	CL_biobert_model_local_PMC4954778.nxml.gz
CL_2021_10_26_Instance_275	PMC4954778.nxml.gz_91	17448 17455	neurons	CL_biobert_model_local_PMC4954778.nxml.gz
CL_2021_10_26_Instance_278	PMC4992225.nxml.gz_255	35015 35021;35022 35027	immune cells	CL_biobert_model_local_PMC4992225.nxml.gz
CL_2021_10_26_Instance_279	PMC4992225.nxml.gz_256	35094 35099;35100 35105	brain cells	CL_biobert_model_local_PMC4992225.nxml.gz
CL_2021_10_26_Instance_280	PMC4992225.nxml.gz_256	35114 35123	microglia	CL_biobert_model_local_PMC4992225.nxml.gz
CL_2021_10_26_Instance_281	PMC4992225.nxml.gz_256	35128 35138	astrocytes	CL_biobert_model_local_PMC4992225.nxml.gz
CL_2021_10_26_Instance_282	PMC4992225.nxml.gz_257	35172 35181;35182 35193	activated lymphocytes	CL_biobert_model_local_PMC4992225.nxml.gz
CL_2021_10_26_Instance_284	PMC5030620.nxml.gz_52	11427 11431;11432 11436	germ cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_285	PMC5030620.nxml.gz_55	12520 12524	male ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_286	PMC5030620.nxml.gz_55	12526 12537	spermatozoa ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_287	PMC5030620.nxml.gz_55	12543 12549	female ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_288	PMC5030620.nxml.gz_55	12551 12557	oocyte ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_289	PMC5030620.nxml.gz_55	12559 12566	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_290	PMC5030620.nxml.gz_55	12609 12615	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_291	PMC5030620.nxml.gz_56	12771 12777	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_292	PMC5030620.nxml.gz_57	12879 12883	male ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_293	PMC5030620.nxml.gz_57	12895 12902	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_294	PMC5030620.nxml.gz_60	13483 13487;13488 13493	germ cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_295	PMC5030620.nxml.gz_60	13506 13516;13517 13521;13522 13526	primordial germ cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_296	PMC5030620.nxml.gz_60	13528 13531	PGC	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_297	PMC5030620.nxml.gz_63	13705 13711	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_298	PMC5030620.nxml.gz_64	13884 13890	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_299	PMC5030620.nxml.gz_65	13949 13959;13960 13964;13965 13970	Primordial germ cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_300	PMC5030620.nxml.gz_65	13972 13976	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_301	PMC5030620.nxml.gz_65	14090 14094;14095 14100	germ cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_302	PMC5030620.nxml.gz_67	14453 14460	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_303	PMC5030620.nxml.gz_67	14483 14489	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_304	PMC5030620.nxml.gz_68	14728 14734	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_305	PMC5030620.nxml.gz_69	14892 14898	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_306	PMC5030620.nxml.gz_71	15162 15168	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_307	PMC5030620.nxml.gz_83	17641 17645	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_308	PMC5030620.nxml.gz_84	17701 17705;17706 17711	germ cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_309	PMC5030620.nxml.gz_84	17801 17805	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_310	PMC5030620.nxml.gz_86	18048 18052	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_311	PMC5030620.nxml.gz_92	18740 18744	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_312	PMC5030620.nxml.gz_92	18764 18776	spermatozoal ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_313	PMC5030620.nxml.gz_92	18780 18786	oocyte	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_314	PMC5030620.nxml.gz_93	18811 18817	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_315	PMC5030620.nxml.gz_93	18826 18833	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_316	PMC5030620.nxml.gz_95	18976 18980	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_317	PMC5030620.nxml.gz_95	19253 19260	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_318	PMC5030620.nxml.gz_95	19271 19277	zygote	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_319	PMC5030620.nxml.gz_96	19328 19335	gametes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_320	PMC5030620.nxml.gz_131	25508 25515	oocytes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_321	PMC5030620.nxml.gz_131	25517 25523	oocyte	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_322	PMC5030620.nxml.gz_132	25654 25661	oocytes	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_323	PMC5030620.nxml.gz_132	25666 25677	spermatozoa	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_324	PMC5030620.nxml.gz_134	25925 25930	sperm	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_325	PMC5030620.nxml.gz_134	25934 25937	egg	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_326	PMC5030620.nxml.gz_135	26102 26114	spermatozoal	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_327	PMC5030620.nxml.gz_136	26516 26521	sperm	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_328	PMC5030620.nxml.gz_139	27086 27093	Somatic	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_329	PMC5030620.nxml.gz_139	27101 27105;27106 27110	germ cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_330	PMC5030620.nxml.gz_139	27154 27161;27162 27166	somatic cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_331	PMC5030620.nxml.gz_139	27175 27179;27180 27184	germ cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_332	PMC5030620.nxml.gz_141	27547 27551	PGCs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_333	PMC5030620.nxml.gz_144	28105 28117	spermatozoal	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_334	PMC5030620.nxml.gz_144	28214 28225	spermatozoa	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_335	PMC5030620.nxml.gz_144	28242 28253	spermatozoa	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_336	PMC5030620.nxml.gz_146	28460 28472	spermatozoal	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_337	PMC5030620.nxml.gz_151	29728 29731	PGC	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_338	PMC5030620.nxml.gz_161	31416 31421	sperm	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_339	PMC5030620.nxml.gz_191	37909 37919;37920 37925;37926 37936	peripheral blood lymphocyte	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_340	PMC5030620.nxml.gz_194	38277 38282;38283 38288	blood cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_341	PMC5030620.nxml.gz_201	39740 39745	sperm	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_342	PMC5030620.nxml.gz_202	40027 40032	sperm	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_343	PMC5030620.nxml.gz_228	45769 45775;45776 45780;45781 45793	Leydig stem cellsHistone	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_344	PMC5030620.nxml.gz_237	47120 47127	cardiac ...	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_345	PMC5030620.nxml.gz_237	47132 47143;47145 47149;47150 47154	mesenchymal stem cell	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_346	PMC5030620.nxml.gz_326	60809 60813;60814 60819	germ cells	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_347	PMC5030620.nxml.gz_373	69351 69354	TGs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_348	PMC5030620.nxml.gz_374	69831 69834	TGs	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_349	PMC5030620.nxml.gz_378	71024 71038	spermatogonial	CL_biobert_model_local_PMC5030620.nxml.gz
CL_2021_10_26_Instance_351	PMC5143410.nxml.gz_12	1996 2007;2008 2013	endothelial cells	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_352	PMC5143410.nxml.gz_14	2175 2185	osteocytes	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_353	PMC5143410.nxml.gz_14	2221 2232	osteoblasts	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_354	PMC5143410.nxml.gz_18	2810 2823	osteocytelike	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_355	PMC5143410.nxml.gz_18	2828 2842	osteoblastlike	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_356	PMC5143410.nxml.gz_26	3532 3543	fibroblasts	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_357	PMC5143410.nxml.gz_29	3696 3707;3708 3713	mesenchymal cells	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_358	PMC5143410.nxml.gz_29	3740 3751	osteoblasts	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_359	PMC5143410.nxml.gz_30	3817 3828;3829 3834	mesenchymal cells	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_360	PMC5143410.nxml.gz_31	4094 4099	cells	CL_biobert_model_local_PMC5143410.nxml.gz
CL_2021_10_26_Instance_362	PMC5187359.nxml.gz_24	6208 6211	ECS	CL_biobert_model_local_PMC5187359.nxml.gz
CL_2021_10_26_Instance_363	PMC5187359.nxml.gz_49	11082 11093	spermatozoa	CL_biobert_model_local_PMC5187359.nxml.gz
CL_2021_10_26_Instance_364	PMC5187359.nxml.gz_236	42922 42932	adipocytes	CL_biobert_model_local_PMC5187359.nxml.gz
CL_2021_10_26_Instance_365	PMC5187359.nxml.gz_281	52051 52062	hepatocytes	CL_biobert_model_local_PMC5187359.nxml.gz
CL_2021_10_26_Instance_369	PMC5273824.nxml.gz_12	2022 2033	osteoblasts	CL_biobert_model_local_PMC5273824.nxml.gz
CL_2021_10_26_Instance_370	PMC5273824.nxml.gz_85	12359 12362	egg	CL_biobert_model_local_PMC5273824.nxml.gz
CL_2021_10_26_Instance_371	PMC5273824.nxml.gz_111	16167 16171	eggs	CL_biobert_model_local_PMC5273824.nxml.gz
CL_2021_10_26_Instance_373	PMC5340372.nxml.gz_123	21515 21521;21522 21527	immune cells	CL_biobert_model_local_PMC5340372.nxml.gz
CL_2021_10_26_Instance_374	PMC5340372.nxml.gz_124	21668 21672;21673 21683;21684 21689	lung epithelial cells	CL_biobert_model_local_PMC5340372.nxml.gz
CL_2021_10_26_Instance_380	PMC5539754.nxml.gz_16	2755 2765;2766 2770;2771 2776	pancreatic beta cells	CL_biobert_model_local_PMC5539754.nxml.gz
CL_2021_10_26_Instance_381	PMC5539754.nxml.gz_116	24608 24618;24619 24623;24624 24629	pancreatic beta cells	CL_biobert_model_local_PMC5539754.nxml.gz
CL_2021_10_26_Instance_383	PMC5540678.nxml.gz_94	29133 29134	T	CL_biobert_model_local_PMC5540678.nxml.gz
CL_2021_10_26_Instance_384	PMC5540678.nxml.gz_94	29218 29230;29231 29240;29241 29246	inflammatory dendritic cells	CL_biobert_model_local_PMC5540678.nxml.gz
CL_2021_10_26_Instance_387	PMC5658906.nxml.gz_0	226 230	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_388	PMC5658906.nxml.gz_2	563 567	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_389	PMC5658906.nxml.gz_4	914 917	EDC	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_390	PMC5658906.nxml.gz_5	1131 1135	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_391	PMC5658906.nxml.gz_11	2148 2152	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_392	PMC5658906.nxml.gz_12	2190 2194	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_393	PMC5658906.nxml.gz_20	3337 3341	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_394	PMC5658906.nxml.gz_26	4255 4259	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_395	PMC5658906.nxml.gz_34	5185 5189	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_396	PMC5658906.nxml.gz_55	9448 9452	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_397	PMC5658906.nxml.gz_65	10839 10843	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_398	PMC5658906.nxml.gz_65	14097 14101	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_399	PMC5658906.nxml.gz_69	15061 15064	EDC	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_400	PMC5658906.nxml.gz_109	23263 23267	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_401	PMC5658906.nxml.gz_109	23316 23320	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_402	PMC5658906.nxml.gz_141	27804 27808	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_403	PMC5658906.nxml.gz_188	33911 33915	EDCs	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_404	PMC5658906.nxml.gz_188	33931 33934	EDC	CL_biobert_model_local_PMC5658906.nxml.gz
CL_2021_10_26_Instance_408	PMC5812027.nxml.gz_16	2437 2449	trophoblasts	CL_biobert_model_local_PMC5812027.nxml.gz
CL_2021_10_26_Instance_411	PMC6011374.nxml.gz_99	24661 24671;24672 24673;24673 24674;24674 24678	pancreatic β - cell	CL_biobert_model_local_PMC6011374.nxml.gz
CL_2021_10_26_Instance_413	PMC6022422.nxml.gz_16	2820 2821;2821 2822;2822 2826	B - cell	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_414	PMC6022422.nxml.gz_74	12777 12787;12788 12793;12794 12799	pancreatic islet cells	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_415	PMC6022422.nxml.gz_80	13724 13728;13729 13734	stem cells	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_416	PMC6022422.nxml.gz_81	13850 13860	fibroblast	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_417	PMC6022422.nxml.gz_81	13880 13890	osteoblast	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_418	PMC6022422.nxml.gz_83	14114 14123	osteocyte	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_419	PMC6022422.nxml.gz_84	14172 14181	osteocyte	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_420	PMC6022422.nxml.gz_86	14340 14347	neurons	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_421	PMC6022422.nxml.gz_88	14618 14626	neuronal	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_422	PMC6022422.nxml.gz_90	15029 15036	neurons	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_423	PMC6022422.nxml.gz_93	15299 15311;15317 15324	hypothalamic ... neurons	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_424	PMC6022422.nxml.gz_94	15489 15495	bovine	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_425	PMC6022422.nxml.gz_94	15496 15503;15504 15514;15515 15520	mammary epithelial cells	CL_biobert_model_local_PMC6022422.nxml.gz
CL_2021_10_26_Instance_429	PMC6039335.nxml.gz_16	2498 2504;2505 2510	muscle fibre	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_430	PMC6039335.nxml.gz_17	2584 2594	adipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_431	PMC6039335.nxml.gz_22	3526 3532	muscle ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_432	PMC6039335.nxml.gz_22	3537 3540;3541 3545	fat cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_433	PMC6039335.nxml.gz_25	4212 4220;4221 4227;4228 4234	skeletal muscle fibres	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_434	PMC6039335.nxml.gz_25	4236 4245	myofibres	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_435	PMC6039335.nxml.gz_25	4269 4272;4273 4278	fat cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_436	PMC6039335.nxml.gz_25	4362 4371;4372 4377	satellite cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_437	PMC6039335.nxml.gz_25	4379 4385;4386 4391	immune cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_438	PMC6039335.nxml.gz_26	4424 4430	muscle ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_439	PMC6039335.nxml.gz_26	4434 4437;4438 4443	fat cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_440	PMC6039335.nxml.gz_27	4493 4499	Muscle ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_441	PMC6039335.nxml.gz_27	4504 4507;4508 4512	fat cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_442	PMC6039335.nxml.gz_28	4720 4726	muscle ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_443	PMC6039335.nxml.gz_28	4731 4734;4735 4739	fat cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_444	PMC6039335.nxml.gz_29	4839 4845	Muscle ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_445	PMC6039335.nxml.gz_29	4850 4853;4854 4858	fat cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_446	PMC6039335.nxml.gz_29	4900 4906;4907 4911	muscle cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_447	PMC6039335.nxml.gz_29	4941 4944;4945 4949	fat cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_448	PMC6039335.nxml.gz_31	5273 5284;5285 5295;5296 5301	mesenchymal progenitor cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_449	PMC6039335.nxml.gz_32	5331 5342;5343 5347;5348 5353	mesenchymal stem cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_451	PMC6039335.nxml.gz_32	5394 5404	adipogenic ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_452	PMC6039335.nxml.gz_32	5405 5415;5416 5420	fibrogenic cell	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_453	PMC6039335.nxml.gz_33	5474 5482	myogenic	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_454	PMC6039335.nxml.gz_33	5494 5499	cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_455	PMC6039335.nxml.gz_33	5521 5527;5528 5534	muscle fibres	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_456	PMC6039335.nxml.gz_33	5539 5548;5549 5554	satellite cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_457	PMC6039335.nxml.gz_33	5562 5572	adipogenic	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_458	PMC6039335.nxml.gz_33	5573 5583	fibrogenic	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_459	PMC6039335.nxml.gz_33	5595 5600	cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_460	PMC6039335.nxml.gz_33	5670 5680	adipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_461	PMC6039335.nxml.gz_33	5682 5693	fibroblasts	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_462	PMC6039335.nxml.gz_33	5708 5718	adipogenic ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_463	PMC6039335.nxml.gz_33	5719 5729;5741 5746	fibrogenic ... cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_464	PMC6039335.nxml.gz_34	5815 5826;5827 5831;5832 5837	mesenchymal stem cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_465	PMC6039335.nxml.gz_35	5978 5989;5990 5994;5995 6000	mesenchymal stem cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_466	PMC6039335.nxml.gz_35	6004 6017	preadipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_467	PMC6039335.nxml.gz_35	6054 6067	preadipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_468	PMC6039335.nxml.gz_35	6092 6105	preadipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_469	PMC6039335.nxml.gz_35	6118 6128	adipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_470	PMC6039335.nxml.gz_38	6354 6364	adipocytes	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_471	PMC6039335.nxml.gz_38	6392 6402	adipogenic ...	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_472	PMC6039335.nxml.gz_38	6403 6413;6425 6430	fibrogenic ... cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_473	PMC6039335.nxml.gz_39	6464 6473	adipocyte	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_474	PMC6039335.nxml.gz_40	6591 6594;6595 6600	fat cells	CL_biobert_model_local_PMC6039335.nxml.gz
CL_2021_10_26_Instance_475	PMC6039335.nxml.gz_42	6914 6917;6918 6923	fat cells	CL_biobert_model_local_PMC6039335.nxml.gz
